algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_1,opening,7,26767457,5000.30,5353491,0.22,c1b2,-10,9.36,1
Full Alpha-Beta,pos_1,opening,18,13795594,5000.24,2759118,0.75,c1b2,-7,2.74,1
MTD(f),pos_1,opening,8,13607008,5000.57,2721401,0.07,c1b2,10,11.29,1
NegaScout,pos_1,opening,8,26488978,5000.57,5297795,0.01,c1b2,10,8.45,1
MCTS,pos_1,opening,20,6125615,32122.83,190698,1000.16,c1b2,11,0.81,0
Classic MCTS,pos_1,opening,16,180303,5031.89,35838,1022.86,f1g2,4,1.06,3
Pure Alpha-Beta,pos_2,opening,8,24080497,5000.08,4816099,0.02,b1c3,30,8.86,0
Full Alpha-Beta,pos_2,opening,16,12726523,5000.64,2545304,0.04,b1c3,4,4.28,2
MTD(f),pos_2,opening,8,13860916,5000.97,2772183,0.11,b1c3,30,12.63,0
NegaScout,pos_2,opening,8,25374805,5000.18,5074961,0.02,b1c3,30,7.64,0
MCTS,pos_2,opening,20,5469544,18595.92,294140,1011.47,g1f3,9,1.25,1
Classic MCTS,pos_2,opening,16,178996,5059.42,35381,1049.34,d1f3,3,1.03,1
Pure Alpha-Beta,pos_3,opening,7,14663740,5001.13,2932161,0.01,b1c3,0,9.31,0
Full Alpha-Beta,pos_3,opening,17,13361447,5000.07,2672289,0.02,c1d2,5,2.50,2
MTD(f),pos_3,opening,8,13013057,5001.79,2602090,0.04,b1c3,15,11.69,0
NegaScout,pos_3,opening,8,24600687,5000.19,4920137,0.01,b1c3,15,8.01,0
MCTS,pos_3,opening,20,4190809,7844.65,534269,1011.74,g1f3,9,1.99,0
Classic MCTS,pos_3,opening,16,179346,5074.75,35346,1010.09,e3e4,5,1.05,2
Pure Alpha-Beta,pos_4,opening,8,23810220,5000.46,4762044,0.10,e4d5,70,5.81,1
Full Alpha-Beta,pos_4,opening,17,12693694,5001.26,2538231,0.16,e4d5,55,2.36,1
MTD(f),pos_4,opening,7,12488844,5000.98,2497768,0.60,e4d5,25,7.36,1
NegaScout,pos_4,opening,8,28258365,5000.44,5651673,0.16,e4d5,70,4.90,1
MCTS,pos_4,opening,20,6515312,6284.25,1036809,1003.22,e4d5,54,1.75,0
Classic MCTS,pos_4,opening,16,163012,5096.69,31988,1025.90,f4e5,9,1.02,0
Pure Alpha-Beta,pos_5,opening,7,22880309,5000.35,4576061,0.02,b1d2,0,9.91,1
Full Alpha-Beta,pos_5,opening,17,12841196,5000.15,2568239,0.16,c3c4,5,3.64,2
MTD(f),pos_5,opening,8,12144723,5001.31,2428458,0.11,g1f3,30,11.04,0
NegaScout,pos_5,opening,8,29020220,5000.33,5804044,0.01,b1d2,30,7.97,1
MCTS,pos_5,opening,21,7932997,6619.96,1198518,1000.32,b1d2,23,1.18,0
Classic MCTS,pos_5,opening,16,179543,5081.73,35336,1011.15,a3a4,3,1.04,1
Pure Alpha-Beta,pos_6,opening,8,25829476,5000.09,5165895,0.02,b1d2,0,10.07,2
Full Alpha-Beta,pos_6,opening,17,13713605,5000.30,2742721,0.03,b2b4,5,3.53,1
MTD(f),pos_6,opening,8,13271158,5000.11,2654231,0.17,b1d2,0,11.69,0
NegaScout,pos_6,opening,8,29655163,5000.89,5931032,0.02,b1d2,0,7.25,2
MCTS,pos_6,opening,20,10202689,6200.03,1645595,1003.18,g1e2,9,1.03,0
Classic MCTS,pos_6,opening,16,171731,5287.83,32481,1041.99,b1d2,6,1.04,1
Pure Alpha-Beta,pos_7,opening,7,24514632,5000.20,4902926,0.01,b1c3,5,9.42,0
Full Alpha-Beta,pos_7,opening,18,13603193,5000.92,2720638,0.01,f2f4,15,2.47,1
MTD(f),pos_7,opening,8,12488740,5001.28,2497248,0.08,b1c3,25,10.66,0
NegaScout,pos_7,opening,8,24682601,5000.07,4936520,0.01,b1c3,25,8.38,0
MCTS,pos_7,opening,21,8263590,6531.23,1265287,1000.39,g1f3,17,1.02,1
Classic MCTS,pos_7,opening,16,177910,5014.69,35482,1031.10,g1f3,5,1.05,3
Pure Alpha-Beta,pos_8,opening,8,25186500,5000.75,5037300,0.01,b1d2,40,8.60,1
Full Alpha-Beta,pos_8,opening,16,13168887,5001.08,2633250,0.03,g1f3,22,2.41,0
MTD(f),pos_8,opening,8,12820556,5001.36,2563598,0.16,g1f3,40,12.61,0
NegaScout,pos_8,opening,8,26595428,5000.68,5319085,0.02,b1d2,40,7.31,1
MCTS,pos_8,opening,21,8426054,6489.69,1298513,1002.37,g1e2,9,0.92,0
Classic MCTS,pos_8,opening,16,175252,5010.41,34980,1008.24,b2b4,2,1.07,2
Pure Alpha-Beta,pos_9,opening,7,19812402,5000.28,3962480,0.01,b1c3,-20,9.21,0
Full Alpha-Beta,pos_9,opening,18,13594832,5001.07,2718422,0.02,g1f3,-7,2.89,1
MTD(f),pos_9,opening,8,12296288,5000.70,2459257,0.06,b1c3,0,27.94,0
NegaScout,pos_9,opening,8,26648656,5000.35,5329731,0.01,b1c3,0,8.11,0
MCTS,pos_9,opening,21,8732014,6289.40,1388458,1002.35,b1c3,7,0.94,0
Classic MCTS,pos_9,opening,16,166047,5009.26,33149,1029.50,c2c4,4,1.04,3
Pure Alpha-Beta,pos_10,opening,8,23978113,5000.02,4795622,0.01,d4c5,65,7.43,0
Full Alpha-Beta,pos_10,opening,18,13418713,5000.35,2683742,0.01,d4c5,55,2.29,0
MTD(f),pos_10,opening,8,13144144,5001.31,2628303,0.22,d4c5,65,19.01,0
NegaScout,pos_10,opening,8,24752202,5000.12,4950440,0.44,d4c5,65,7.07,0
MCTS,pos_10,opening,20,8302374,6284.70,1321192,1003.16,d4c5,59,0.88,0
Classic MCTS,pos_10,opening,16,166873,5008.92,33321,1041.89,g3g4,6,1.05,4
Pure Alpha-Beta,pos_11,opening,8,24768686,5000.50,4953737,0.01,b1c3,-5,8.26,0
Full Alpha-Beta,pos_11,opening,18,14012599,5000.61,2802519,0.02,b1c3,-15,2.20,0
MTD(f),pos_11,opening,8,12578937,5000.68,2515787,0.04,b1c3,-5,18.52,0
NegaScout,pos_11,opening,8,27115599,5000.21,5423119,0.01,b1c3,-5,7.66,0
MCTS,pos_11,opening,20,8390185,6141.27,1366257,1004.72,g1f3,-8,0.95,0
Classic MCTS,pos_11,opening,16,177924,5008.78,35527,1047.42,e1e2,8,1.03,0
Pure Alpha-Beta,pos_12,opening,8,25194601,5000.25,5038920,0.08,d2d4,0,8.14,1
Full Alpha-Beta,pos_12,opening,16,12841222,5000.43,2568244,0.05,d2d4,-5,3.45,2
MTD(f),pos_12,opening,8,14041226,5001.23,2807683,0.08,d2d4,0,17.63,1
NegaScout,pos_12,opening,8,27013238,5000.28,5402647,0.05,d2d4,0,6.56,1
MCTS,pos_12,opening,20,7523364,6152.26,1222913,1000.67,d2d3,-40,1.12,1
Classic MCTS,pos_12,opening,16,175618,5009.04,35060,1040.05,f1e2,5,1.03,2
Pure Alpha-Beta,pos_13,opening,8,24510552,5001.24,4901130,0.02,f1d3,50,10.00,4
Full Alpha-Beta,pos_13,opening,17,12632410,5001.45,2525976,0.03,f3f4,15,6.11,7
MTD(f),pos_13,opening,8,13254696,5000.96,2650939,0.23,f1d3,50,15.13,4
NegaScout,pos_13,opening,8,24342651,5001.12,4867556,0.02,f1d3,50,7.64,4
MCTS,pos_13,opening,20,7542810,6013.10,1254417,1002.29,b1d2,27,1.08,1
Classic MCTS,pos_13,opening,16,174851,5009.45,34907,1035.54,b2b4,4,1.05,3
Pure Alpha-Beta,pos_14,opening,8,24391853,5000.84,4878370,0.02,g1f3,-16,8.75,2
Full Alpha-Beta,pos_14,opening,17,13373563,5000.70,2674712,0.02,b1c3,-21,2.77,2
MTD(f),pos_14,opening,8,14262395,5000.93,2852479,0.07,g1f3,-16,20.76,1
NegaScout,pos_14,opening,8,25215105,5000.09,5043021,0.03,g1f3,-16,7.23,2
MCTS,pos_14,opening,20,6471247,6008.49,1077105,1001.73,g1f3,-21,0.92,0
Classic MCTS,pos_14,opening,16,165621,5101.64,32468,1011.68,h1g2,7,1.04,2
Pure Alpha-Beta,pos_15,opening,8,23232665,5000.44,4646533,0.07,f2f4,45,8.54,5
Full Alpha-Beta,pos_15,opening,16,12861693,5001.09,2571824,0.12,c1b2,18,3.03,4
MTD(f),pos_15,opening,7,13258884,5000.59,2651776,1.02,b1c3,5,7.44,4
NegaScout,pos_15,opening,8,24567900,5000.61,4913580,0.11,f2f4,45,6.57,5
MCTS,pos_15,opening,20,6089141,5813.23,1047504,1000.14,g1f3,0,1.02,0
Classic MCTS,pos_15,opening,16,163324,5080.70,32150,1013.15,g1f3,4,1.05,4
Pure Alpha-Beta,pos_16,opening,8,25124920,5000.02,5024984,0.02,f4e5,65,6.57,5
Full Alpha-Beta,pos_16,opening,17,13299943,5001.09,2659456,0.03,f4e5,35,2.49,8
MTD(f),pos_16,opening,8,13647943,5000.44,2729588,0.22,g1f3,65,10.36,3
NegaScout,pos_16,opening,9,25403541,5000.05,5080708,0.03,b1c3,35,6.29,6
MCTS,pos_16,opening,20,7053747,5814.40,1213234,1000.41,g1f3,41,0.95,0
Classic MCTS,pos_16,opening,16,174577,5009.29,34852,1046.13,a1a2,5,1.04,1
Pure Alpha-Beta,pos_17,opening,8,22061083,5000.27,4412216,0.10,c4d5,63,6.26,1
Full Alpha-Beta,pos_17,opening,18,12800239,5000.88,2560047,0.14,c4d5,33,2.43,1
MTD(f),pos_17,opening,8,13402133,5001.45,2679890,0.78,c4d5,63,5.51,1
NegaScout,pos_17,opening,9,23072934,5000.84,4614586,0.14,c4d5,38,5.24,1
MCTS,pos_17,opening,20,7581175,5754.76,1317548,1000.67,c4d5,41,0.90,0
Classic MCTS,pos_17,opening,16,170491,5010.98,34030,1008.02,g1e2,6,1.07,2
Pure Alpha-Beta,pos_18,opening,8,26730678,5000.30,5346135,0.01,b1c3,-5,8.31,0
Full Alpha-Beta,pos_18,opening,17,14553286,5001.19,2910075,0.01,b1c3,-5,2.17,0
MTD(f),pos_18,opening,8,11784296,5000.29,2356859,0.04,b1c3,-5,12.78,0
NegaScout,pos_18,opening,8,29913184,5000.41,5982636,0.01,b1c3,-5,7.53,0
MCTS,pos_18,opening,20,6236063,5915.51,1054279,1002.51,g1e2,-12,0.99,2
Classic MCTS,pos_18,opening,16,180045,5006.66,35965,1017.01,c2c4,6,1.06,1
Pure Alpha-Beta,pos_19,opening,8,20869295,5000.39,4173859,0.15,d2d3,-10,5.43,3
Full Alpha-Beta,pos_19,opening,17,12984595,5000.12,2596919,0.12,d2d3,-20,3.11,3
MTD(f),pos_19,opening,8,13590643,5000.70,2718128,0.23,d2d3,-10,19.30,3
NegaScout,pos_19,opening,9,22970523,5000.36,4594104,0.17,e4f5,-20,4.81,4
MCTS,pos_19,opening,20,8379259,5581.18,1501390,1004.23,f4e5,-21,0.99,0
Classic MCTS,pos_19,opening,16,177832,5010.91,35495,1031.23,g2g4,1,1.05,3
Pure Alpha-Beta,pos_20,opening,8,23597117,5000.22,4719423,0.02,e4d5,55,7.53,1
Full Alpha-Beta,pos_20,opening,18,13086911,5000.73,2617382,0.03,e4d5,25,2.32,1
MTD(f),pos_20,opening,8,13656136,5000.47,2731227,0.18,e4d5,55,8.01,1
NegaScout,pos_20,opening,8,22597724,5000.27,4519544,0.03,e4d5,55,6.42,1
MCTS,pos_20,opening,20,8042989,5467.52,1471188,1003.70,e4d5,22,0.92,0
Classic MCTS,pos_20,opening,16,161365,5012.04,32195,1021.65,b2b4,5,1.04,2
Pure Alpha-Beta,pos_21,opening,8,28901439,5000.15,5780287,0.01,c2c4,0,8.40,1
Full Alpha-Beta,pos_21,opening,17,14024859,5000.76,2804971,0.01,b1c3,-10,2.53,2
MTD(f),pos_21,opening,8,12181608,5001.21,2435834,0.05,c2c4,0,10.83,1
NegaScout,pos_21,opening,8,32579699,5000.10,6515939,0.01,c2c4,0,8.04,1
MCTS,pos_21,opening,20,6703784,5607.53,1195609,1002.97,g1e2,-8,1.00,0
Classic MCTS,pos_21,opening,16,180181,5009.97,35971,1008.48,f1h3,5,1.05,3
Pure Alpha-Beta,pos_22,opening,8,21803096,5000.39,4360619,0.05,b1c3,65,5.84,0
Full Alpha-Beta,pos_22,opening,17,12943542,5000.12,2588708,0.10,b1c3,55,2.20,0
MTD(f),pos_22,opening,8,13856830,5000.70,2771366,0.71,b1c3,65,5.68,0
NegaScout,pos_22,opening,8,27263065,5000.08,5452613,0.06,b1c3,65,5.34,0
MCTS,pos_22,opening,20,8038441,5641.55,1425002,1003.62,g1f3,61,1.01,0
Classic MCTS,pos_22,opening,16,164997,5010.46,32933,1045.35,d1d3,7,1.04,2
Pure Alpha-Beta,pos_23,opening,7,21471310,5000.59,4294262,0.01,b1c3,-15,10.23,0
Full Alpha-Beta,pos_23,opening,16,12976376,5001.56,2594756,0.01,c2c4,0,4.06,1
MTD(f),pos_23,opening,8,11640871,5001.90,2327708,0.08,b1c3,5,12.96,0
NegaScout,pos_23,opening,7,21213238,5000.37,4242647,0.01,b1c3,-15,8.83,0
MCTS,pos_23,opening,20,7232782,5607.09,1289955,1001.51,g1f3,20,0.96,0
Classic MCTS,pos_23,opening,16,170157,5012.67,33949,1021.87,g1e2,3,1.05,3
Pure Alpha-Beta,pos_24,opening,7,20811846,5001.00,4161536,0.05,f1g2,25,8.82,5
Full Alpha-Beta,pos_24,opening,17,12505474,5000.96,2501094,0.19,f1g2,10,2.29,5
MTD(f),pos_24,opening,8,17481805,5001.06,3495661,0.24,g1f3,30,11.36,6
NegaScout,pos_24,opening,8,21450888,5000.61,4290177,0.04,g1f3,30,7.51,6
MCTS,pos_24,opening,20,8314921,5634.82,1475846,1003.13,f1g2,47,1.00,0
Classic MCTS,pos_24,opening,16,167239,5007.86,33401,1016.37,f1e2,4,1.06,4
Pure Alpha-Beta,pos_25,opening,8,24154182,5000.29,4830836,0.01,b1d2,30,8.88,1
Full Alpha-Beta,pos_25,opening,16,12771489,5000.25,2554297,0.01,g1f3,10,4.77,2
MTD(f),pos_25,opening,8,13254695,5000.43,2650939,0.06,g1f3,30,21.66,0
NegaScout,pos_25,opening,8,28479613,5000.31,5695922,0.01,b1d2,30,7.81,1
MCTS,pos_25,opening,20,6934046,5700.39,1216499,1003.29,g1f3,22,0.98,2
Classic MCTS,pos_25,opening,16,184645,5008.98,36870,1018.23,a3a4,3,1.07,3
Pure Alpha-Beta,pos_26,opening,7,23539892,5000.77,4707978,0.02,f1g2,0,11.93,5
Full Alpha-Beta,pos_26,opening,17,12902697,5000.45,2580539,0.04,f1g2,-10,2.32,6
MTD(f),pos_26,opening,9,19652678,5000.52,3930535,0.08,f1g2,0,8.85,7
NegaScout,pos_26,opening,7,24498248,5000.85,4899649,0.02,f1g2,0,9.25,5
MCTS,pos_26,opening,20,6076626,5636.33,1078180,1001.75,g1e2,-2,0.92,2
Classic MCTS,pos_26,opening,16,153619,5010.50,30662,1035.57,a2a3,4,1.01,3
Pure Alpha-Beta,pos_27,opening,8,23834756,5000.08,4766951,0.01,b1c3,-10,8.16,0
Full Alpha-Beta,pos_27,opening,17,13115595,5000.75,2623119,0.02,b1c3,-20,2.30,0
MTD(f),pos_27,opening,8,11276403,5001.89,2254829,0.04,b1c3,-10,16.30,0
NegaScout,pos_27,opening,8,24776790,5000.50,4955358,0.01,b1c3,-10,7.47,0
MCTS,pos_27,opening,20,7071162,5564.31,1270877,1002.20,g1f3,-34,0.94,2
Classic MCTS,pos_27,opening,16,176734,5007.66,35297,1013.68,g2g4,8,1.06,2
Pure Alpha-Beta,pos_28,opening,8,28356711,5000.30,5671342,0.01,b1c3,0,9.47,2
Full Alpha-Beta,pos_28,opening,17,13410483,5000.46,2682096,0.02,c2c4,-10,2.97,1
MTD(f),pos_28,opening,8,14033011,5000.85,2806602,0.12,b1c3,0,16.02,0
NegaScout,pos_28,opening,8,31293570,5000.92,6258714,0.02,b1c3,0,7.85,2
MCTS,pos_28,opening,20,7044465,5591.96,1259965,1000.70,b1c3,0,0.92,0
Classic MCTS,pos_28,opening,16,172080,5008.94,34361,1010.84,b1d2,6,1.07,4
Pure Alpha-Beta,pos_29,opening,8,26173620,5000.68,5234724,0.01,g1e2,-15,9.33,0
Full Alpha-Beta,pos_29,opening,18,14127248,5000.28,2825449,0.02,g1e2,-25,2.40,2
MTD(f),pos_29,opening,8,12697710,5000.06,2539542,0.03,g1e2,-15,14.23,0
NegaScout,pos_29,opening,8,26620001,5000.11,5324000,0.01,g1e2,-15,8.52,0
MCTS,pos_29,opening,20,7894673,5638.99,1400261,1001.48,d2d4,-30,1.07,1
Classic MCTS,pos_29,opening,16,188607,5008.72,37661,1014.91,g2g4,5,1.06,1
Pure Alpha-Beta,pos_30,opening,8,19705924,5000.79,3941184,0.01,b1d2,50,7.85,0
Full Alpha-Beta,pos_30,opening,16,13783170,5001.05,2756082,0.02,g1e2,30,3.12,2
MTD(f),pos_30,opening,8,13492284,5001.10,2697917,0.09,b1d2,50,8.30,0
NegaScout,pos_30,opening,8,32600126,5000.22,6520025,0.01,b1d2,50,6.95,0
MCTS,pos_30,opening,21,6233488,5713.70,1091105,1000.54,g1e2,44,0.87,3
Classic MCTS,pos_30,opening,16,191682,5008.45,38275,1045.11,e1e2,4,1.04,0
Pure Alpha-Beta,pos_31,opening,7,22392979,5000.74,4478595,0.01,b1c3,-20,10.03,0
Full Alpha-Beta,pos_31,opening,18,13394200,5000.42,2678840,0.01,c2c4,0,2.44,2
MTD(f),pos_31,opening,8,11378819,5000.38,2275763,0.10,g1f3,-5,8.89,1
NegaScout,pos_31,opening,8,21631082,5000.18,4326216,0.01,g1f3,-5,8.48,1
MCTS,pos_31,opening,20,7592772,5496.90,1381508,1003.61,g1f3,13,0.96,0
Classic MCTS,pos_31,opening,16,181784,5009.43,36291,1026.56,a1a2,5,1.04,2
Pure Alpha-Beta,pos_32,opening,8,23785632,5000.48,4757126,0.02,f4e5,10,10.72,1
Full Alpha-Beta,pos_32,opening,16,12853355,5000.89,2570671,0.08,b1c3,3,2.39,2
MTD(f),pos_32,opening,8,14413901,5001.85,2882203,0.12,f4e5,10,12.74,1
NegaScout,pos_32,opening,8,25239631,5000.31,5047926,0.02,f4e5,10,7.28,1
MCTS,pos_32,opening,20,7563614,5477.65,1380977,1004.10,b1c3,10,0.90,0
Classic MCTS,pos_32,opening,16,177485,5009.27,35433,1009.28,f4e5,8,1.07,0
Pure Alpha-Beta,pos_33,opening,8,27459659,5000.60,5491931,0.01,b1d2,45,8.40,0
Full Alpha-Beta,pos_33,opening,17,13525164,5001.22,2704491,0.01,e3e4,25,2.72,4
MTD(f),pos_33,opening,8,11890731,5000.76,2378146,0.10,b1d2,45,9.04,0
NegaScout,pos_33,opening,8,32501866,5000.43,6500373,0.01,b1d2,45,7.37,0
MCTS,pos_33,opening,20,6380941,5646.28,1130170,1003.35,b1d2,37,0.92,1
Classic MCTS,pos_33,opening,16,186575,5008.67,37255,1002.72,b2b4,2,1.06,3
Pure Alpha-Beta,pos_34,opening,8,23576677,5000.96,4715335,0.46,f4e5,35,4.43,4
Full Alpha-Beta,pos_34,opening,17,12988788,5001.15,2597238,0.38,b1d2,10,2.55,1
MTD(f),pos_34,opening,8,14491731,5000.83,2898346,1.26,f4e5,35,10.82,2
NegaScout,pos_34,opening,8,26480761,5000.76,5296152,0.42,f4e5,35,4.68,4
MCTS,pos_34,opening,20,7164417,5592.89,1281190,1001.96,f4e5,-3,0.94,0
Classic MCTS,pos_34,opening,16,164063,5010.28,32747,1045.73,f4e5,8,1.02,3
Pure Alpha-Beta,pos_35,opening,8,26861709,5000.28,5372341,0.02,d2d4,20,6.54,4
Full Alpha-Beta,pos_35,opening,18,13361479,5000.08,2672295,0.03,d2d4,20,2.20,2
MTD(f),pos_35,opening,8,12918863,5001.77,2583255,0.12,d2d4,20,10.22,2
NegaScout,pos_35,opening,8,26570827,5000.44,5314165,0.03,d2d4,20,6.12,4
MCTS,pos_35,opening,20,9112140,5540.97,1644790,1001.24,g1e2,-1,1.01,0
Classic MCTS,pos_35,opening,16,173428,5008.97,34630,1004.15,d2d3,6,1.08,3
Pure Alpha-Beta,pos_36,opening,8,23150764,5000.70,4630152,0.03,g1e2,25,12.13,3
Full Alpha-Beta,pos_36,opening,17,13230332,5001.80,2645537,0.03,b1c3,20,2.92,0
MTD(f),pos_36,opening,8,14270578,5000.24,2854115,0.19,b1c3,25,10.37,0
NegaScout,pos_36,opening,8,27361331,5000.39,5472266,0.04,g1e2,25,8.18,3
MCTS,pos_36,opening,20,8349832,5565.15,1500419,1001.12,b1d2,3,1.03,1
Classic MCTS,pos_36,opening,16,166526,5011.18,33232,1016.64,h2h3,7,1.04,1
Pure Alpha-Beta,pos_37,opening,8,26230916,5000.05,5246183,0.01,c1b2,50,8.23,2
Full Alpha-Beta,pos_37,opening,15,13553864,5001.48,2710230,0.01,g1f3,20,2.98,2
MTD(f),pos_37,opening,8,13103164,5001.20,2620108,0.06,g1f3,50,9.40,2
NegaScout,pos_37,opening,8,28987450,5000.53,5797490,0.01,c1b2,50,7.21,2
MCTS,pos_37,opening,21,6931521,5722.57,1211380,1000.71,b1d2,42,0.95,0
Classic MCTS,pos_37,opening,16,183678,5009.55,36669,1018.10,h2h4,7,1.06,1
Pure Alpha-Beta,pos_38,opening,8,23961821,5001.00,4792364,0.02,f1d3,20,27.19,3
Full Alpha-Beta,pos_38,opening,17,13422911,5000.08,2684582,0.03,b1c3,15,2.63,2
MTD(f),pos_38,opening,8,13332576,5000.74,2666515,0.25,b1c3,20,20.47,2
NegaScout,pos_38,opening,8,26636381,5000.23,5327276,0.03,f1d3,20,9.80,3
MCTS,pos_38,opening,20,6930027,5586.87,1240606,1002.02,g1e2,15,1.02,1
Classic MCTS,pos_38,opening,16,168822,5008.66,33710,1041.94,e3e4,3,1.05,3
Pure Alpha-Beta,pos_39,opening,8,26230920,5000.22,5246184,0.01,b1d2,50,8.70,1
Full Alpha-Beta,pos_39,opening,16,13488358,5001.25,2697132,0.02,b1d2,25,2.53,1
MTD(f),pos_39,opening,8,14839861,5001.11,2967378,0.18,b1d2,50,17.01,1
NegaScout,pos_39,opening,8,24784972,5000.33,4956994,0.02,b1d2,50,7.75,1
MCTS,pos_39,opening,20,6497312,5621.61,1155899,1000.41,b1d2,46,0.94,0
Classic MCTS,pos_39,opening,16,173358,5012.11,34588,1033.33,b2b3,5,1.05,2
Pure Alpha-Beta,pos_40,opening,8,27054195,5000.46,5410839,0.04,b1d2,5,8.44,0
Full Alpha-Beta,pos_40,opening,17,13287625,5001.55,2656993,0.02,g1e2,0,2.67,1
MTD(f),pos_40,opening,8,11989106,5000.87,2397821,0.05,b1d2,5,11.31,0
NegaScout,pos_40,opening,8,31531133,5000.55,6306226,0.01,b1d2,5,7.50,0
MCTS,pos_40,opening,20,6615371,5617.85,1177740,1001.79,g1e2,1,0.90,1
Classic MCTS,pos_40,opening,16,180786,5009.11,36092,1001.69,b1a3,6,1.05,2
Pure Alpha-Beta,pos_41,opening,9,25227396,5000.33,5045479,0.02,f4e5,20,7.57,1
Full Alpha-Beta,pos_41,opening,18,13529411,5000.92,2705882,0.02,f4e5,20,2.50,1
MTD(f),pos_41,opening,8,12521521,5001.95,2503803,0.21,f4e5,55,8.24,1
NegaScout,pos_41,opening,9,24985752,5000.57,4997150,0.02,f4e5,20,6.48,1
MCTS,pos_41,opening,20,6871611,5597.81,1227731,1000.14,b1d2,48,0.96,1
Classic MCTS,pos_41,opening,16,172232,5009.89,34384,1009.88,h2h3,5,1.05,3
Pure Alpha-Beta,pos_42,opening,8,21618886,5001.21,4322912,0.17,f4e5,-5,5.65,5
Full Alpha-Beta,pos_42,opening,18,12882329,5001.68,2575950,0.29,g1f3,0,2.04,6
MTD(f),pos_42,opening,8,13258861,5000.80,2651772,0.45,f4e5,-5,6.50,5
NegaScout,pos_42,opening,8,26337440,5000.74,5267488,0.25,f4e5,-5,4.99,5
MCTS,pos_42,opening,20,8017563,5517.99,1453246,1000.69,e4d5,-38,1.07,0
Classic MCTS,pos_42,opening,16,166576,5007.80,33268,1046.70,a2a3,5,1.03,3
Pure Alpha-Beta,pos_43,opening,8,26398808,5000.25,5279761,0.02,b1c3,65,9.09,2
Full Alpha-Beta,pos_43,opening,16,13246704,5000.95,2649340,0.02,b1c3,50,2.76,2
MTD(f),pos_43,opening,8,13901869,5000.22,2780373,0.24,b1c3,65,15.28,2
NegaScout,pos_43,opening,8,26484797,5000.11,5296959,0.01,b1c3,65,8.53,2
MCTS,pos_43,opening,20,7973444,5657.44,1409482,1003.18,b1c3,42,1.07,0
Classic MCTS,pos_43,opening,16,175652,5009.93,35067,1010.21,g2g3,4,1.05,2
Pure Alpha-Beta,pos_44,opening,8,23417020,5000.56,4683404,0.02,b1c3,10,9.28,2
Full Alpha-Beta,pos_44,opening,18,13529399,5001.09,2705338,0.03,b1c3,5,2.37,2
MTD(f),pos_44,opening,8,13373488,5000.56,2674697,0.15,b1c3,10,10.88,2
NegaScout,pos_44,opening,8,25600108,5000.53,5120021,0.02,b1c3,10,7.97,2
MCTS,pos_44,opening,20,6882621,5649.48,1218378,1002.83,b1d2,7,0.99,1
Classic MCTS,pos_44,opening,16,170133,5009.14,33965,1049.53,h2h4,4,1.03,3
Pure Alpha-Beta,pos_45,opening,8,25665642,5000.54,5133128,0.03,b1d2,10,6.61,4
Full Alpha-Beta,pos_45,opening,17,12800197,5001.53,2559527,0.06,g1f3,3,2.39,0
MTD(f),pos_45,opening,8,13357104,5000.05,2671420,0.39,g1f3,10,8.18,2
NegaScout,pos_45,opening,8,25628771,5000.33,5125754,0.05,b1d2,10,5.80,4
MCTS,pos_45,opening,20,7341238,5657.05,1297726,1001.01,g1f3,-12,1.00,1
Classic MCTS,pos_45,opening,16,175341,5009.22,35005,1042.60,e4d5,8,1.05,2
Pure Alpha-Beta,pos_46,opening,8,27242589,5000.73,5448517,0.02,c4d5,35,7.77,1
Full Alpha-Beta,pos_46,opening,16,12509314,5000.93,2501862,0.03,b1c3,2,3.43,6
MTD(f),pos_46,opening,8,14991426,5000.27,2998285,0.22,c4d5,35,10.95,1
NegaScout,pos_46,opening,8,29728842,5000.15,5945768,0.03,c4d5,35,6.66,1
MCTS,pos_46,opening,20,8686731,5520.64,1573683,1004.22,b1c3,31,0.94,0
Classic MCTS,pos_46,opening,16,171112,5006.47,34181,1038.51,d1d2,5,1.03,3
Pure Alpha-Beta,pos_47,opening,8,24649858,5001.29,4928985,0.01,b1d2,25,8.61,2
Full Alpha-Beta,pos_47,opening,17,13209729,5001.75,2641417,0.02,e2e4,5,2.63,1
MTD(f),pos_47,opening,8,12804186,5001.87,2560325,0.11,e2e4,25,8.07,1
NegaScout,pos_47,opening,8,25788488,5000.76,5157697,0.01,b1d2,25,7.45,2
MCTS,pos_47,opening,21,7073987,5821.92,1215252,1002.35,e2e4,22,0.89,0
Classic MCTS,pos_47,opening,16,180424,5009.22,36019,1040.97,g1h3,4,1.04,1
Pure Alpha-Beta,pos_48,opening,8,23609492,5000.96,4721898,0.03,d4e5,20,7.32,3
Full Alpha-Beta,pos_48,opening,17,13385983,5000.21,2677196,0.03,d4e5,-20,2.60,3
MTD(f),pos_48,opening,7,12791941,5001.36,2557876,0.09,d4e5,-35,16.41,3
NegaScout,pos_48,opening,8,24854697,5001.09,4969945,0.03,d4e5,20,6.41,3
MCTS,pos_48,opening,20,7761179,5566.35,1394390,1002.78,d4e5,-3,0.90,0
Classic MCTS,pos_48,opening,16,166794,5008.60,33305,1032.09,a2a4,6,1.05,1
Pure Alpha-Beta,pos_49,opening,8,23265409,5000.08,4653081,0.01,b1c3,30,9.79,2
