algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Full Alpha-Beta,pos_208,opening,13,1147088,500.06,2294176,0.04,b1c3,10,2.68,0
MTD(f),pos_208,opening,6,1212482,500.73,2424964,0.13,b1c3,15,20.01,0
NegaScout,pos_208,opening,7,2089116,500.27,4178232,0.04,b1c3,-10,6.66,0
MCTS,pos_208,opening,17,589514,511.25,1153647,485.00,g1e2,20,0.00,0
Classic MCTS,pos_208,opening,13,12808,500.72,25616,500.01,d1d2,22,0.00,0
Pure Alpha-Beta,pos_209,opening,6,2605117,500.65,5210234,0.01,b1d2,60,9.77,1
Full Alpha-Beta,pos_209,opening,12,1323087,500.88,2646174,0.02,g1e2,25,3.56,1
MTD(f),pos_209,opening,6,962580,500.91,1925160,0.13,b1d2,60,13.43,1
NegaScout,pos_209,opening,7,2469968,500.66,4939936,0.01,b1d2,20,7.82,1
MCTS,pos_209,opening,18,665144,520.16,1279123,485.00,g1e2,42,0.00,0
Classic MCTS,pos_209,opening,13,12955,500.59,25910,500.01,g3g4,13,0.00,0
Pure Alpha-Beta,pos_210,opening,6,2506857,500.30,5013714,0.01,b1d2,5,10.01,0
Full Alpha-Beta,pos_210,opening,13,1253502,500.59,2507004,0.01,g1e2,-30,3.13,1
MTD(f),pos_210,opening,6,970826,500.34,1941652,0.10,b1d2,5,8.37,0
NegaScout,pos_210,opening,7,2588756,500.29,5177512,0.01,b1d2,-25,8.24,0
MCTS,pos_210,opening,18,738389,514.19,1436554,485.00,b1d2,5,0.00,0
Classic MCTS,pos_210,opening,13,12797,500.71,25594,500.00,g1e2,17,0.00,0
Pure Alpha-Beta,pos_211,opening,6,2101359,500.20,4202718,0.08,g1f3,-5,7.73,4
Full Alpha-Beta,pos_211,opening,13,1118386,500.47,2236772,0.09,f1g2,0,2.69,4
MTD(f),pos_211,opening,6,1171561,500.98,2343122,0.28,g1f3,-5,10.53,3
NegaScout,pos_211,opening,6,1990747,500.13,3981494,0.12,g1f3,-5,5.63,4
MCTS,pos_211,opening,18,623436,510.15,1222423,485.00,b1c3,-5,0.00,0
Classic MCTS,pos_211,opening,13,11998,500.69,23996,500.00,c1b2,19,0.00,0
Pure Alpha-Beta,pos_212,opening,7,2334869,500.62,4669738,0.01,b1c3,35,8.42,2
Full Alpha-Beta,pos_212,opening,13,1384587,501.05,2763646,0.01,g1e2,40,2.61,1
MTD(f),pos_212,opening,6,1085479,500.58,2170958,0.14,c1b2,65,9.20,1
NegaScout,pos_212,opening,7,2936947,500.02,5873894,0.01,b1c3,35,7.67,2
MCTS,pos_212,opening,18,657857,513.80,1282372,485.00,g1e2,45,0.00,0
Classic MCTS,pos_212,opening,13,13730,501.98,27405,500.01,f1h3,16,0.00,0
Pure Alpha-Beta,pos_213,opening,6,2220169,500.71,4440338,0.01,b1c3,10,9.70,0
Full Alpha-Beta,pos_213,opening,14,1274009,501.03,2542932,0.01,b1c3,-15,2.69,2
MTD(f),pos_213,opening,6,1085516,500.24,2171032,0.09,b1c3,10,12.55,0
NegaScout,pos_213,opening,7,2535547,500.37,5071094,0.01,b1c3,-20,8.75,0
MCTS,pos_213,opening,18,642444,514.06,1249891,485.00,c1b2,-5,0.00,0
Classic MCTS,pos_213,opening,13,13559,501.79,27063,500.01,c1a3,20,0.00,0
Pure Alpha-Beta,pos_214,opening,7,1847469,500.29,3694938,0.02,e4f5,0,7.79,2
Full Alpha-Beta,pos_214,opening,13,1151060,500.42,2302120,0.02,e4f5,15,2.38,0
MTD(f),pos_214,opening,6,1064998,501.97,2125744,0.15,e4d5,35,10.69,1
NegaScout,pos_214,opening,7,1863826,500.80,3727652,0.02,e4f5,0,7.50,2
MCTS,pos_214,opening,17,695469,518.71,1342604,485.00,e4f5,64,0.00,0
Classic MCTS,pos_214,opening,13,11791,501.92,23534,500.00,e4f5,16,0.00,0
Pure Alpha-Beta,pos_215,opening,7,2056295,500.78,4112590,0.05,e4d5,15,10.99,3
Full Alpha-Beta,pos_215,opening,13,1220726,500.56,2441452,0.03,e4d5,25,3.52,6
MTD(f),pos_215,opening,6,1130554,501.63,2256594,0.42,e4d5,70,8.70,3
NegaScout,pos_215,opening,7,2039915,500.90,4079830,0.04,e4d5,15,8.58,3
MCTS,pos_215,opening,17,746837,511.58,1461520,485.00,e4d5,34,0.00,0
Classic MCTS,pos_215,opening,13,12557,504.40,24914,500.00,g1h3,14,0.00,0
Pure Alpha-Beta,pos_216,opening,6,2371659,512.79,4632146,0.01,b1c3,60,10.72,0
Full Alpha-Beta,pos_216,opening,14,1314953,501.10,2624656,0.02,b1c3,47,2.25,0
MTD(f),pos_216,opening,6,1015861,500.97,2031722,0.12,b1c3,60,13.72,0
NegaScout,pos_216,opening,6,2547736,500.06,5095472,0.01,b1c3,60,9.14,0
MCTS,pos_216,opening,18,690071,531.13,1299568,485.00,g1f3,52,0.00,0
Classic MCTS,pos_216,opening,13,12482,501.75,24914,500.00,h2h4,18,0.00,0
Pure Alpha-Beta,pos_217,opening,7,2183279,500.50,4366558,0.01,b1c3,-30,8.31,0
Full Alpha-Beta,pos_217,opening,12,1126556,500.70,2253112,0.01,b1c3,0,3.48,0
MTD(f),pos_217,opening,6,1036371,500.66,2072742,0.03,b1c3,-5,28.80,0
NegaScout,pos_217,opening,7,1753197,500.61,3506394,0.01,b1c3,-30,7.47,0
MCTS,pos_217,opening,18,706736,521.08,1356499,485.00,b1c3,-26,0.00,0
Classic MCTS,pos_217,opening,13,13185,502.79,26264,500.01,f1g2,11,0.00,0
Pure Alpha-Beta,pos_218,opening,6,1876054,517.76,3628731,0.01,c1b2,25,10.11,2
Full Alpha-Beta,pos_218,opening,13,1159276,500.25,2318552,0.01,e2e4,15,2.51,1
MTD(f),pos_218,opening,6,1032257,501.81,2060393,0.08,e2e4,25,16.36,2
NegaScout,pos_218,opening,6,2482233,500.95,4964466,0.01,c1b2,25,8.63,2
MCTS,pos_218,opening,18,630844,521.05,1210833,485.00,e2e4,14,0.00,0
Classic MCTS,pos_218,opening,13,12133,515.54,23559,508.11,h2h4,10,0.00,0
Pure Alpha-Beta,pos_219,opening,7,2011265,500.66,4022530,0.03,e4d5,5,6.50,1
Full Alpha-Beta,pos_219,opening,14,1208432,500.48,2416864,0.05,e4d5,30,3.00,1
MTD(f),pos_219,opening,6,1085461,500.08,2170922,0.15,e4d5,40,10.77,1
NegaScout,pos_219,opening,7,1798245,500.12,3596490,0.04,e4d5,5,5.20,1
MCTS,pos_219,opening,17,797932,514.86,1552396,485.00,e4d5,1,0.00,0
Classic MCTS,pos_219,opening,13,13222,501.51,26391,500.85,d2d3,15,0.00,0
Pure Alpha-Beta,pos_220,opening,7,2080912,500.29,4161824,0.02,e4f5,50,6.79,2
Full Alpha-Beta,pos_220,opening,13,1151063,500.91,2302126,0.02,e4f5,71,2.56,2
MTD(f),pos_220,opening,6,1237039,500.63,2474078,0.28,e4d5,90,9.23,1
NegaScout,pos_220,opening,7,2138232,500.66,4276464,0.02,e4f5,50,7.13,2
MCTS,pos_220,opening,17,713892,514.70,1388894,485.00,e4f5,83,0.00,0
Classic MCTS,pos_220,opening,13,13169,508.04,25923,506.47,e4d5,16,0.00,0
Pure Alpha-Beta,pos_221,opening,6,1667191,500.42,3334382,0.02,d4d5,40,7.69,3
Full Alpha-Beta,pos_221,opening,14,1130531,500.80,2261062,0.04,d4d5,45,2.56,5
MTD(f),pos_221,opening,6,1069099,500.10,2138198,0.33,d4d5,40,8.55,3
NegaScout,pos_221,opening,7,1564764,502.83,3117059,0.03,d4d5,-5,7.37,3
MCTS,pos_221,opening,17,586604,521.29,1125919,485.16,d4d5,4,0.00,0
Classic MCTS,pos_221,opening,13,13004,500.89,26008,500.00,b1a3,14,0.00,0
Pure Alpha-Beta,pos_222,opening,7,1982643,500.43,3965286,0.02,d4e5,35,6.55,1
Full Alpha-Beta,pos_222,opening,13,1163346,501.11,2322047,0.03,d4e5,35,3.04,1
MTD(f),pos_222,opening,6,1093670,501.45,2182974,0.14,d4e5,75,7.33,1
NegaScout,pos_222,opening,7,2125897,500.27,4251794,0.02,d4e5,35,5.98,1
MCTS,pos_222,opening,17,575426,523.13,1100240,485.00,d4e5,46,0.00,0
Classic MCTS,pos_222,opening,12,10846,500.57,21692,500.00,a2a3,18,0.00,0
Pure Alpha-Beta,pos_223,opening,6,2154601,500.67,4309202,0.01,e2e4,20,11.51,3
Full Alpha-Beta,pos_223,opening,13,921776,500.08,1843552,0.01,e2e4,-15,2.55,3
MTD(f),pos_223,opening,6,1056830,501.74,2109441,0.08,e2e4,20,11.14,3
NegaScout,pos_223,opening,7,2375741,500.84,4751482,0.02,b1d2,-20,7.92,4
MCTS,pos_223,opening,18,724930,520.99,1394096,485.00,b1d2,-7,0.00,0
Classic MCTS,pos_223,opening,13,12371,500.60,24742,500.01,b1d2,15,0.00,0
Pure Alpha-Beta,pos_224,opening,7,2007172,500.37,4014344,0.03,b1c3,39,7.93,0
Full Alpha-Beta,pos_224,opening,13,1196221,500.30,2392442,0.04,g1f3,35,2.52,1
MTD(f),pos_224,opening,6,1159224,500.10,2318448,0.51,b1c3,80,5.19,0
NegaScout,pos_224,opening,7,2076800,500.26,4153600,0.04,b1c3,39,7.46,0
MCTS,pos_224,opening,17,658415,518.59,1271071,485.00,b1c3,43,0.00,0
Classic MCTS,pos_224,opening,13,12389,500.65,24778,500.01,e1e2,21,0.00,0
Pure Alpha-Beta,pos_225,opening,6,2490409,500.88,4980818,0.01,b1d2,55,9.42,1
Full Alpha-Beta,pos_225,opening,14,1327237,500.03,2654474,0.02,g1f3,25,2.84,0
MTD(f),pos_225,opening,6,868369,500.84,1736738,0.18,g1f3,55,5.57,0
NegaScout,pos_225,opening,7,1851469,501.05,3695546,0.01,b1d2,25,7.31,1
MCTS,pos_225,opening,17,604836,519.48,1165387,485.05,b1d2,39,0.00,0
Classic MCTS,pos_225,opening,13,11685,500.54,23370,500.01,g2g4,13,0.00,0
Pure Alpha-Beta,pos_226,opening,6,2187346,500.28,4374692,0.02,f1d3,70,9.87,1
Full Alpha-Beta,pos_226,opening,12,1286194,500.56,2572388,0.02,g1f3,35,2.58,4
MTD(f),pos_226,opening,6,1134642,501.17,2264754,0.16,b1c3,70,9.65,0
NegaScout,pos_226,opening,6,1945669,500.46,3891338,0.02,f1d3,70,9.14,1
MCTS,pos_226,opening,18,694234,526.53,1319836,485.00,g1f3,56,0.00,0
Classic MCTS,pos_226,opening,13,12244,507.19,24149,506.40,e3e4,16,0.00,0
Pure Alpha-Beta,pos_227,opening,6,2297914,500.51,4595828,0.01,c1b2,55,8.73,1
Full Alpha-Beta,pos_227,opening,13,1114494,500.50,2228988,0.01,c1b2,10,2.87,4
MTD(f),pos_227,opening,6,872486,501.79,1741489,0.10,c1b2,55,14.84,1
NegaScout,pos_227,opening,7,2175087,500.62,4350174,0.01,b1c3,15,7.93,2
MCTS,pos_227,opening,18,593392,518.55,1145544,485.00,g1e2,27,0.00,0
Classic MCTS,pos_227,opening,13,13270,500.56,26540,500.00,b1d2,17,0.00,0
Pure Alpha-Beta,pos_228,opening,6,1888351,500.69,3776702,0.03,b1c3,15,11.00,4
Full Alpha-Beta,pos_228,opening,11,1052955,501.03,2101706,0.10,g1f3,6,3.26,4
MTD(f),pos_228,opening,6,1331317,501.63,2657319,0.29,b1c3,15,10.55,4
NegaScout,pos_228,opening,6,1798216,501.38,3589253,0.05,b1c3,15,8.17,4
MCTS,pos_228,opening,18,752422,515.54,1461013,485.00,c1b2,33,0.00,0
Classic MCTS,pos_228,opening,13,13488,500.75,26976,500.01,b3b4,17,0.00,0
Pure Alpha-Beta,pos_229,opening,7,2420866,500.54,4841732,0.01,c1e3,-10,8.29,2
Full Alpha-Beta,pos_229,opening,14,1351755,500.60,2703510,0.02,g1f3,5,2.87,0
MTD(f),pos_229,opening,6,1077333,500.38,2154666,0.07,g1f3,15,11.98,0
NegaScout,pos_229,opening,7,2482250,500.81,4964500,0.01,c1e3,-10,7.47,2
MCTS,pos_229,opening,18,731596,524.92,1396175,485.03,b1d2,12,0.00,0
Classic MCTS,pos_229,opening,13,12778,500.78,25556,500.01,g1h3,17,0.00,0
Pure Alpha-Beta,pos_230,opening,6,1724527,501.28,3442169,0.03,d4c5,25,12.31,3
Full Alpha-Beta,pos_230,opening,12,1212725,500.08,2425450,0.04,g1f3,5,2.62,0
MTD(f),pos_230,opening,6,1232976,501.61,2461029,0.18,g1f3,25,26.92,0
NegaScout,pos_230,opening,7,1986686,500.87,3973372,0.03,g1e2,-15,9.40,4
MCTS,pos_230,opening,18,655010,522.08,1254808,485.00,g1f3,37,0.00,0
Classic MCTS,pos_230,opening,13,13208,500.99,26416,500.01,f1e2,20,0.00,0
Pure Alpha-Beta,pos_231,opening,7,1941634,501.08,3875516,0.03,c4d5,20,7.40,2
Full Alpha-Beta,pos_231,opening,14,1200274,501.01,2395756,0.04,c4d5,30,2.75,2
MTD(f),pos_231,opening,6,1093651,501.36,2182936,0.37,c4d5,65,4.77,2
NegaScout,pos_231,opening,7,1945691,500.66,3891382,0.04,c4d5,20,6.52,2
MCTS,pos_231,opening,17,786643,513.64,1533417,485.00,c4d5,25,0.00,0
Classic MCTS,pos_231,opening,13,13111,500.86,26222,500.00,a3a4,13,0.00,0
Pure Alpha-Beta,pos_232,opening,6,2605166,500.66,5210332,0.01,b1c3,0,9.76,0
Full Alpha-Beta,pos_232,opening,14,1347819,500.03,2695638,0.01,b1c3,-5,3.16,0
MTD(f),pos_232,opening,6,1056794,501.33,2109369,0.05,b1c3,0,15.26,0
NegaScout,pos_232,opening,7,2789502,500.62,5579004,0.01,b1c3,-25,8.41,0
MCTS,pos_232,opening,17,498329,548.36,909359,485.02,g1e2,-1,0.00,0
Classic MCTS,pos_232,opening,12,11273,500.79,22546,500.00,f1h3,15,0.00,0
Pure Alpha-Beta,pos_233,opening,7,1777823,500.73,3555646,0.06,f4e5,65,7.61,1
Full Alpha-Beta,pos_233,opening,12,905368,500.17,1810736,0.11,f4e5,100,2.48,1
MTD(f),pos_233,opening,6,1142849,501.51,2281135,2.10,f4e5,120,5.48,1
NegaScout,pos_233,opening,7,1925241,501.14,3842796,0.07,f4e5,65,5.94,1
MCTS,pos_233,opening,17,708236,512.09,1383273,485.00,f4e5,84,0.00,0
Classic MCTS,pos_233,opening,12,11097,500.62,22194,500.01,g1e2,17,0.00,0
Pure Alpha-Beta,pos_234,opening,6,2101382,501.53,4194375,0.01,b1c3,5,10.07,0
Full Alpha-Beta,pos_234,opening,14,1151259,501.51,2297922,0.02,b1c3,-5,2.74,0
MTD(f),pos_234,opening,6,876646,501.19,1749792,0.10,b1c3,5,10.57,0
NegaScout,pos_234,opening,7,2683007,500.29,5366014,0.01,b1c3,-20,8.45,0
MCTS,pos_234,opening,17,602565,516.44,1167761,485.00,b1c3,9,0.00,0
Classic MCTS,pos_234,opening,13,12476,500.65,24952,500.01,b2b4,16,0.00,0
Pure Alpha-Beta,pos_235,opening,7,1998997,500.09,3997994,0.01,d4c5,40,7.00,0
Full Alpha-Beta,pos_235,opening,14,1175751,501.03,2346808,0.01,d4c5,65,2.65,0
MTD(f),pos_235,opening,6,1175626,500.67,2351252,0.28,d4c5,70,11.37,0
NegaScout,pos_235,opening,7,1872007,500.64,3744014,0.01,d4c5,40,6.91,0
MCTS,pos_235,opening,17,630366,513.00,1228783,485.00,d4c5,99,0.00,0
Classic MCTS,pos_235,opening,13,12797,500.81,25594,500.01,g2g3,25,0.00,0
Pure Alpha-Beta,pos_236,opening,7,1933479,500.02,3866958,0.02,d4e5,70,7.64,1
Full Alpha-Beta,pos_236,opening,13,1200287,501.56,2395782,0.03,f4e5,88,3.76,2
MTD(f),pos_236,opening,6,1048613,500.09,2097226,0.46,f4e5,105,5.81,0
NegaScout,pos_236,opening,7,2068630,500.36,4137260,0.02,d4e5,70,6.93,1
MCTS,pos_236,opening,17,646299,519.26,1245277,485.00,f4e5,88,0.00,0
Classic MCTS,pos_236,opening,13,12435,500.74,24870,500.01,b3b4,18,0.00,0
Pure Alpha-Beta,pos_237,opening,7,1577125,500.03,3154250,0.03,f4e5,0,6.06,3
Full Alpha-Beta,pos_237,opening,13,1155225,501.35,2305838,0.05,e1h4,5,4.43,4
MTD(f),pos_237,opening,6,1171492,500.47,2342984,0.22,f4e5,55,9.36,3
NegaScout,pos_237,opening,7,2138224,500.49,4276448,0.04,f4e5,0,5.74,3
MCTS,pos_237,opening,17,633003,528.88,1198869,485.07,f4e5,32,0.00,0
Classic MCTS,pos_237,opening,13,13212,500.86,26424,500.01,e1g3,17,0.00,0
Pure Alpha-Beta,pos_238,opening,7,2244677,501.10,4480393,0.03,f4e5,20,5.93,1
Full Alpha-Beta,pos_238,opening,13,1128731,500.23,2257462,0.04,f1e2,23,2.84,2
MTD(f),pos_238,opening,6,1060909,500.98,2121818,0.20,f4e5,70,8.79,1
NegaScout,pos_238,opening,7,2175059,500.05,4350118,0.03,f4e5,20,5.24,1
MCTS,pos_238,opening,17,630652,510.11,1236572,485.03,f4e5,42,0.00,0
Classic MCTS,pos_238,opening,12,8993,500.46,17986,500.01,e1a5,26,0.00,0
Pure Alpha-Beta,pos_239,opening,6,2224276,500.08,4448552,0.01,b1c3,25,9.59,0
Full Alpha-Beta,pos_239,opening,14,1302595,501.50,2599990,0.02,g1e2,0,3.92,1
MTD(f),pos_239,opening,6,1036332,501.18,2068526,0.09,b1c3,25,15.07,0
NegaScout,pos_239,opening,6,2281540,503.94,4535864,0.01,b1c3,25,8.03,0
MCTS,pos_239,opening,18,707067,533.10,1326579,485.00,g1e2,7,0.00,0
Classic MCTS,pos_239,opening,13,12409,500.58,24818,500.00,f1h3,17,0.00,0
Pure Alpha-Beta,pos_240,opening,6,2093141,501.08,4177926,0.12,g1f3,15,13.73,4
Full Alpha-Beta,pos_240,opening,14,1257674,500.27,2515348,0.03,f1g2,10,2.53,7
MTD(f),pos_240,opening,8,1761420,500.86,3522840,0.09,g1f3,15,7.30,6
NegaScout,pos_240,opening,6,2306113,500.68,4612226,0.02,g1f3,15,11.91,4
MCTS,pos_240,opening,18,685689,528.66,1298653,485.02,b1d2,24,0.00,0
Classic MCTS,pos_240,opening,13,12752,500.57,25504,500.00,b1a3,16,0.00,0
Pure Alpha-Beta,pos_241,opening,7,1998904,500.10,3997808,0.02,e2e3,-20,14.40,3
Full Alpha-Beta,pos_241,opening,13,1130790,500.38,2261580,0.02,e2e4,-10,3.52,4
MTD(f),pos_241,opening,6,1187901,501.91,2371059,0.16,b1d2,10,41.76,2
NegaScout,pos_241,opening,7,1966176,500.12,3932352,0.02,e2e3,-20,8.86,3
MCTS,pos_241,opening,17,603888,511.40,1181776,485.00,c1f4,-14,0.00,0
Classic MCTS,pos_241,opening,13,13600,500.64,27200,500.00,c1h6,15,0.00,0
Pure Alpha-Beta,pos_242,opening,7,2199728,500.26,4399456,0.01,b1d2,-15,8.32,0
Full Alpha-Beta,pos_242,opening,13,1269973,500.86,2539946,0.01,b1d2,-10,2.55,0
MTD(f),pos_242,opening,6,1056811,501.75,2109403,0.06,b1d2,20,14.57,0
NegaScout,pos_242,opening,7,2383941,500.19,4767882,0.01,b1d2,-15,7.34,0
MCTS,pos_242,opening,18,679735,518.87,1312229,485.00,c1e3,0,0.00,0
Classic MCTS,pos_242,opening,13,12659,501.20,25267,500.61,b3b4,9,0.00,0
Pure Alpha-Beta,pos_243,opening,7,2322604,500.20,4645208,0.02,c1e3,-10,10.91,2
Full Alpha-Beta,pos_243,opening,12,1138765,500.12,2277530,0.02,f3f4,4,4.20,3
MTD(f),pos_243,opening,6,1126441,500.38,2252882,0.17,e4d5,20,14.25,1
NegaScout,pos_243,opening,7,2302007,500.97,4604014,0.02,c1e3,-10,8.89,2
MCTS,pos_243,opening,18,704419,517.89,1362512,485.04,b1d2,40,0.00,0
Classic MCTS,pos_243,opening,13,13968,500.65,27936,500.01,c1d2,13,0.00,0
Pure Alpha-Beta,pos_244,opening,7,1917035,500.96,3834070,0.01,b1d2,-10,12.79,4
Full Alpha-Beta,pos_244,opening,14,1110191,501.98,2215950,0.02,g1f3,0,3.18,0
MTD(f),pos_244,opening,6,1208340,500.64,2416680,0.15,e4f5,35,11.70,1
NegaScout,pos_244,opening,7,2109546,501.08,4210670,0.02,b1d2,-10,8.51,4
MCTS,pos_244,opening,18,697797,519.81,1344502,487.38,g1f3,14,0.00,0
Classic MCTS,pos_244,opening,13,13484,500.59,26968,500.01,e4f5,14,0.00,0
Pure Alpha-Beta,pos_245,opening,5,1777707,500.40,3555414,0.02,c1b2,60,12.27,3
Full Alpha-Beta,pos_245,opening,13,1187963,501.78,2371183,0.05,g1f3,30,2.67,8
MTD(f),pos_245,opening,7,1716269,500.04,3432538,0.14,c1b2,50,8.17,5
NegaScout,pos_245,opening,6,1974376,500.54,3948752,0.02,b1c3,50,10.24,4
MCTS,pos_245,opening,18,663937,516.10,1286699,485.01,g1f3,47,0.00,0
Classic MCTS,pos_245,opening,13,13572,500.69,27144,500.00,a2a3,16,0.00,0
Pure Alpha-Beta,pos_246,opening,7,2015394,500.44,4030788,0.03,b1d2,5,10.97,2
Full Alpha-Beta,pos_246,opening,13,1257673,501.04,2510325,0.02,b1d2,9,2.58,2
MTD(f),pos_246,opening,6,1278058,500.25,2556116,0.19,b1d2,40,21.09,2
NegaScout,pos_246,opening,7,2277512,500.41,4555024,0.03,b1d2,5,6.38,2
MCTS,pos_246,opening,18,644549,514.30,1253986,485.00,b1d2,43,0.00,0
Classic MCTS,pos_246,opening,13,11705,500.59,23410,500.01,d4d5,19,0.00,0
Pure Alpha-Beta,pos_247,opening,6,1859688,501.35,3711952,0.06,b1c3,35,16.43,1
Full Alpha-Beta,pos_247,opening,13,1245314,501.08,2485656,0.05,b1c3,20,2.41,0
MTD(f),pos_247,opening,6,1228845,500.11,2457690,0.44,b1c3,35,10.84,0
NegaScout,pos_247,opening,6,1929265,500.39,3858530,0.07,b1c3,35,8.21,1
MCTS,pos_247,opening,17,669780,515.82,1300543,485.00,b1c3,22,0.00,0
Classic MCTS,pos_247,opening,13,12310,500.63,24620,500.01,c2c4,23,0.00,0
Pure Alpha-Beta,pos_248,opening,6,2072661,500.09,4145322,0.01,b1c3,85,9.34,0
Full Alpha-Beta,pos_248,opening,13,1224860,500.98,2449720,0.02,b1c3,50,3.10,0
MTD(f),pos_248,opening,6,1077301,500.53,2154602,0.19,b1c3,85,7.28,0
NegaScout,pos_248,opening,7,2404503,500.85,4809006,0.02,b1c3,40,7.91,0
MCTS,pos_248,opening,18,668014,517.20,1292096,485.00,g1f3,64,0.00,0
Classic MCTS,pos_248,opening,12,11326,500.56,22652,500.01,f2f3,21,0.00,0
Pure Alpha-Beta,pos_249,opening,7,2388062,500.33,4776124,0.01,b1d2,-20,8.31,0
Full Alpha-Beta,pos_249,opening,14,1261895,500.04,2523790,0.01,b1d2,0,2.83,2
MTD(f),pos_249,opening,6,962648,500.91,1925296,0.06,b1d2,10,14.51,0
NegaScout,pos_249,opening,7,2289740,500.82,4579480,0.01,b1d2,-20,7.57,0
MCTS,pos_249,opening,17,564730,517.46,1092321,485.00,b1d2,2,0.00,0
Classic MCTS,pos_249,opening,13,11660,500.57,23320,500.01,d1d2,12,0.00,0
Pure Alpha-Beta,pos_250,opening,6,2650198,500.20,5300396,0.01,b1d2,-10,10.66,0
Full Alpha-Beta,pos_250,opening,13,1269957,501.31,2534844,0.01,b1d2,-20,2.87,0
MTD(f),pos_250,opening,6,1003617,501.81,2003227,0.04,b1d2,-10,17.69,0
NegaScout,pos_250,opening,6,2977866,500.68,5955732,0.01,b1d2,-10,8.78,0
MCTS,pos_250,opening,17,592181,519.22,1141003,485.06,b1d2,-16,0.00,0
Classic MCTS,pos_250,opening,13,13144,500.68,26288,500.00,c1a3,22,0.00,0
Pure Alpha-Beta,pos_251,opening,6,1687650,500.06,3375300,1.07,c4d5,38,4.95,4
Full Alpha-Beta,pos_251,opening,10,1101950,500.66,2203900,1.37,c1b2,43,2.70,5
MTD(f),pos_251,opening,5,1859608,500.53,3719216,1.74,c1b2,77,3.51,3
NegaScout,pos_251,opening,6,1908862,500.29,3817724,0.79,c4d5,38,4.01,4
MCTS,pos_251,opening,17,537544,917.73,586198,485.11,c4d5,32,0.00,0
Classic MCTS,pos_251,opening,12,10757,501.97,21471,500.01,g1e2,25,0.00,0
Pure Alpha-Beta,pos_252,opening,7,1863870,500.43,3727740,0.02,b1d2,-37,10.86,2
Full Alpha-Beta,pos_252,opening,14,1179861,500.41,2359722,0.02,g1e2,-35,3.50,2
MTD(f),pos_252,opening,6,1171553,501.59,2338429,0.08,e4f5,-5,22.98,1
NegaScout,pos_252,opening,7,2015293,500.47,4030586,0.02,b1d2,-37,7.94,2
MCTS,pos_252,opening,17,592864,513.17,1155680,485.00,b1d2,12,0.00,0
Classic MCTS,pos_252,opening,13,14859,511.23,29078,500.00,a2a4,12,0.00,0
Pure Alpha-Beta,pos_253,opening,7,2171017,500.93,4342034,0.02,g1f3,-5,10.93,3
Full Alpha-Beta,pos_253,opening,12,979026,503.44,1946373,0.03,g1f3,15,3.26,2
MTD(f),pos_253,opening,6,1077306,500.33,2154612,0.13,g1f3,15,14.75,0
NegaScout,pos_253,opening,7,1962078,500.12,3924156,0.02,g1f3,-5,7.37,3
MCTS,pos_253,opening,17,639601,518.98,1234750,485.00,g1f3,31,0.00,0
Classic MCTS,pos_253,opening,13,12984,500.77,25968,500.01,e1f2,13,0.00,0
Pure Alpha-Beta,pos_254,opening,7,2121842,500.24,4243684,0.02,d4e5,10,8.93,1
Full Alpha-Beta,pos_254,opening,14,1212588,500.05,2425176,0.03,d4e5,27,2.76,1
MTD(f),pos_254,opening,6,1093669,502.19,2178623,0.16,d4e5,55,12.03,1
NegaScout,pos_254,opening,7,1933426,500.05,3866852,0.02,d4e5,10,7.09,1
MCTS,pos_254,opening,17,691544,506.87,1366687,485.00,d4e5,32,0.00,0
Classic MCTS,pos_254,opening,13,13036,500.68,26072,500.01,g2g4,16,0.00,0
Pure Alpha-Beta,pos_255,opening,5,1654837,501.22,3303067,0.03,c1b2,40,13.83,3
Full Alpha-Beta,pos_255,opening,13,1278029,500.89,2556058,0.06,g1f3,15,2.76,7
MTD(f),pos_255,opening,6,1617966,501.93,3229473,0.11,b1c3,30,12.85,4
NegaScout,pos_255,opening,6,1900602,501.03,3793616,0.02,b1c3,30,12.27,4
MCTS,pos_255,opening,17,638561,510.13,1252080,485.00,g1f3,34,0.00,0
Classic MCTS,pos_255,opening,13,13578,501.20,27101,500.00,d1d2,16,0.00,0
Pure Alpha-Beta,pos_256,opening,7,1921189,500.32,3842378,0.02,b1d2,-5,11.04,2
Full Alpha-Beta,pos_256,opening,13,1159465,501.60,2314301,0.03,g1e2,-5,4.45,1
MTD(f),pos_256,opening,6,1187915,500.78,2375830,0.17,e4d5,30,14.17,1
NegaScout,pos_256,opening,7,2072681,500.22,4145362,0.02,b1d2,-5,7.89,2
MCTS,pos_256,opening,18,696140,513.31,1356998,485.00,b1d2,10,0.00,0
Classic MCTS,pos_256,opening,13,13133,501.29,26213,500.01,f3f4,11,0.00,0
Pure Alpha-Beta,pos_257,opening,6,2080906,500.55,4161812,0.03,c1b2,15,11.12,3
Full Alpha-Beta,pos_257,opening,13,1134724,500.50,2269448,0.04,f4e5,50,2.84,4
MTD(f),pos_257,opening,6,946226,501.32,1888674,0.09,c1b2,15,11.32,3
NegaScout,pos_257,opening,6,2023544,501.04,4039009,0.04,c1b2,15,8.25,3
MCTS,pos_257,opening,17,605148,504.88,1200690,485.00,f4e5,57,0.00,0
Classic MCTS,pos_257,opening,13,13099,501.06,26145,500.00,b1d2,16,0.00,0
