algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Classic MCTS,pos_206,opening,13,13118,501.73,26183,500.01,h2h4,19,0.00,0
Pure Alpha-Beta,pos_207,opening,6,1986652,500.84,3973304,0.02,e1g1,35,12.13,0
Full Alpha-Beta,pos_207,opening,13,1314934,500.45,2629868,0.03,e1g1,25,3.41,0
MTD(f),pos_207,opening,6,1134652,501.11,2264774,0.22,e1g1,35,14.62,0
NegaScout,pos_207,opening,6,1601592,500.73,3203184,0.02,e1g1,35,10.63,0
MCTS,pos_207,opening,18,690320,513.44,1345653,485.00,e1g1,96,0.00,0
Classic MCTS,pos_207,opening,13,13128,502.48,26151,500.01,d2e4,23,0.00,0
Pure Alpha-Beta,pos_208,opening,6,2228280,500.41,4456560,0.04,d5e7,56,8.10,0
Full Alpha-Beta,pos_208,opening,13,1159345,500.63,2318690,0.05,d5e7,72,2.56,0
MTD(f),pos_208,opening,7,1851503,500.56,3703006,0.19,d5e7,79,10.24,0
NegaScout,pos_208,opening,6,1949770,500.70,3899540,0.04,d5e7,56,6.96,0
MCTS,pos_208,opening,18,754613,510.89,1479633,485.00,e5e2,18,0.00,0
Classic MCTS,pos_208,opening,13,13313,500.83,26626,500.00,d5f6,17,0.00,0
Pure Alpha-Beta,pos_209,opening,6,1720466,501.22,3434063,0.02,a3b4,-50,10.26,2
Full Alpha-Beta,pos_209,opening,12,1245346,500.59,2490692,0.03,a3b4,-90,3.41,1
MTD(f),pos_209,opening,7,2523213,500.10,5046426,0.68,a3b4,-50,6.98,2
NegaScout,pos_209,opening,7,1851553,500.37,3703106,0.02,a3b4,-50,9.07,2
MCTS,pos_209,opening,17,704624,503.55,1400842,485.00,a3b4,-29,0.00,0
Classic MCTS,pos_209,opening,13,13540,501.02,27025,500.01,c1g5,13,0.00,0
Pure Alpha-Beta,pos_210,opening,6,2003014,500.36,4006028,0.05,f1e2,0,14.71,2
Full Alpha-Beta,pos_210,opening,12,1183887,500.41,2367774,0.09,e1c1,-6,4.16,1
MTD(f),pos_210,opening,6,1273959,501.28,2542832,0.31,f1e2,0,6.96,2
NegaScout,pos_210,opening,6,2084979,517.60,4032841,0.06,f1e2,0,10.10,2
MCTS,pos_210,opening,17,627332,504.66,1244706,485.10,c4d5,-36,0.00,0
Classic MCTS,pos_210,opening,13,12644,500.66,25288,500.01,c2d3,12,0.00,0
Pure Alpha-Beta,pos_211,opening,6,2089057,500.09,4178114,0.03,f1e2,105,8.31,3
Full Alpha-Beta,pos_211,opening,13,1155318,501.69,2306023,0.04,f1d3,82,2.33,3
MTD(f),pos_211,opening,6,1101900,500.92,2203800,0.38,f1d3,105,13.51,3
NegaScout,pos_211,opening,6,2031689,500.33,4063378,0.04,f1e2,105,7.71,3
MCTS,pos_211,opening,17,662169,506.63,1308634,485.00,g2g4,63,0.00,0
Classic MCTS,pos_211,opening,13,12042,500.61,24084,500.00,f1b5,21,0.00,0
Pure Alpha-Beta,pos_212,opening,5,1855571,500.46,3711142,0.06,f2f4,-40,12.01,1
Full Alpha-Beta,pos_212,opening,14,1147049,500.72,2294098,0.17,f2f4,16,1.93,1
MTD(f),pos_212,opening,6,1396810,500.87,2793620,0.25,f2f4,15,7.94,1
NegaScout,pos_212,opening,5,1921086,500.76,3842172,0.08,f2f4,-40,9.70,1
MCTS,pos_212,opening,17,575534,507.83,1135175,485.00,g1f3,42,0.00,0
Classic MCTS,pos_212,opening,13,12097,500.69,24194,500.00,g2g4,14,0.00,0
Pure Alpha-Beta,pos_213,opening,6,1810533,500.61,3621066,0.08,c4d5,60,12.19,2
Full Alpha-Beta,pos_213,opening,13,1097876,501.40,2191369,0.11,c4d5,58,4.13,2
MTD(f),pos_213,opening,6,1245273,508.92,2451324,0.64,c4d5,60,14.98,2
NegaScout,pos_213,opening,6,1880117,500.90,3760234,0.10,c4d5,60,7.96,2
MCTS,pos_213,opening,17,619268,503.83,1231149,485.00,c4d5,39,0.00,0
Classic MCTS,pos_213,opening,13,12400,500.66,24800,500.00,d3e2,17,0.00,0
Pure Alpha-Beta,pos_214,opening,5,1822792,500.21,3645584,0.02,d1d4,85,16.73,1
Full Alpha-Beta,pos_214,opening,12,1212525,501.68,2420209,0.02,c3d5,71,2.85,3
MTD(f),pos_214,opening,6,1122380,500.47,2244760,0.39,d1d4,95,12.42,1
NegaScout,pos_214,opening,6,2023580,500.34,4047160,0.02,d1d4,95,11.95,1
MCTS,pos_214,opening,18,615639,506.66,1216677,485.00,e3g5,112,0.00,0
Classic MCTS,pos_214,opening,13,11726,500.66,23452,500.00,h2h3,20,0.00,0
Pure Alpha-Beta,pos_215,opening,6,2117784,501.62,4227113,0.02,d4d5,40,18.27,1
Full Alpha-Beta,pos_215,opening,12,1220697,501.50,2436520,0.04,d4d5,30,5.63,3
MTD(f),pos_215,opening,6,1187919,500.31,2375838,0.25,d4d5,40,80.33,1
NegaScout,pos_215,opening,6,1966185,500.02,3932370,0.02,d4d5,40,12.21,1
MCTS,pos_215,opening,18,682094,510.98,1337439,485.00,d4d5,24,0.00,0
Classic MCTS,pos_215,opening,13,11340,500.57,22680,500.01,d1c2,25,0.00,0
Pure Alpha-Beta,pos_216,opening,7,1736842,501.13,3466750,0.03,a3e7,3,8.57,3
Full Alpha-Beta,pos_216,opening,12,1208585,502.66,2407539,0.03,a3e7,-4,2.74,3
MTD(f),pos_216,opening,7,2314305,500.10,4628610,0.04,a3e7,3,7.38,3
NegaScout,pos_216,opening,7,2367614,500.85,4735228,0.04,a3e7,3,9.35,3
MCTS,pos_216,opening,18,668867,508.26,1316667,485.11,a3a4,-14,0.00,0
Classic MCTS,pos_216,opening,13,12728,500.88,25456,500.01,f1e1,18,0.00,0
Pure Alpha-Beta,pos_217,opening,6,1667204,500.44,3334408,0.05,e2e4,55,10.71,1
Full Alpha-Beta,pos_217,opening,14,1073311,501.36,2142337,0.06,e2e4,60,3.06,1
MTD(f),pos_217,opening,6,1249310,500.19,2498620,0.64,e2e4,55,21.52,1
NegaScout,pos_217,opening,6,1810563,500.48,3621126,0.06,e2e4,55,10.30,1
MCTS,pos_217,opening,17,613589,504.05,1217438,485.00,e2e4,-30,0.00,0
Classic MCTS,pos_217,opening,13,12670,511.67,24794,510.60,f3h4,14,0.00,0
Pure Alpha-Beta,pos_218,opening,6,1789988,500.50,3579976,0.02,h2h4,100,10.65,2
Full Alpha-Beta,pos_218,opening,12,1257671,500.28,2515342,0.03,c1e3,81,3.06,2
MTD(f),pos_218,opening,6,1228873,500.16,2457746,0.37,d4d5,100,10.77,1
NegaScout,pos_218,opening,7,2007168,500.54,4014336,0.03,d4e5,80,7.75,3
MCTS,pos_218,opening,18,640017,513.25,1247596,485.01,d4e5,44,0.00,0
Classic MCTS,pos_218,opening,13,12960,500.66,25920,500.01,c3b1,8,0.00,0
Pure Alpha-Beta,pos_219,opening,5,1540155,500.50,3080310,0.02,d3d4,44,18.08,1
Full Alpha-Beta,pos_219,opening,14,1237153,501.03,2469367,0.03,f2f4,48,2.79,4
MTD(f),pos_219,opening,6,1040402,501.91,2076650,0.32,f2f4,65,6.96,2
NegaScout,pos_219,opening,6,2166870,500.01,4333740,0.02,f2f4,65,11.54,2
MCTS,pos_219,opening,17,687897,507.33,1356798,485.00,f2f4,75,0.00,0
Classic MCTS,pos_219,opening,13,12750,500.67,25500,500.00,c3d5,16,0.00,0
Pure Alpha-Beta,pos_220,opening,5,1490974,500.94,2981948,0.54,a2a3,110,6.31,2
Full Alpha-Beta,pos_220,opening,11,1216618,500.89,2433236,0.07,a2a3,85,3.60,3
MTD(f),pos_220,opening,6,1495090,500.39,2990180,0.95,e1g1,115,13.16,3
NegaScout,pos_220,opening,6,1564744,500.22,3129488,0.58,e1g1,115,5.66,3
MCTS,pos_220,opening,17,659674,505.19,1306285,485.00,e1g1,40,0.00,0
Classic MCTS,pos_220,opening,13,12334,500.99,24668,500.01,c1e3,12,0.00,0
Pure Alpha-Beta,pos_221,opening,5,1417292,500.38,2834584,0.04,f1d3,80,16.73,2
Full Alpha-Beta,pos_221,opening,13,1224828,500.04,2449656,0.05,e1c1,90,2.61,5
MTD(f),pos_221,opening,6,1142807,500.18,2285614,0.44,f1d3,119,22.99,2
NegaScout,pos_221,opening,6,2003070,500.08,4006140,0.03,f1d3,119,11.42,2
MCTS,pos_221,opening,17,545248,506.29,1077565,485.00,g1e2,70,0.00,0
Classic MCTS,pos_221,opening,13,12935,500.66,25870,500.00,e3h6,24,0.00,0
Pure Alpha-Beta,pos_222,opening,6,2084927,501.03,4161530,0.02,e2e4,40,11.88,3
Full Alpha-Beta,pos_222,opening,13,1130542,501.06,2256570,0.02,e2e4,20,2.58,3
MTD(f),pos_222,opening,6,1105989,501.49,2207562,0.09,e2e4,40,17.80,3
NegaScout,pos_222,opening,6,2179142,500.41,4358284,0.02,e2e4,40,9.99,3
MCTS,pos_222,opening,18,718675,507.98,1417504,485.00,e2e3,42,0.00,0
Classic MCTS,pos_222,opening,13,11247,500.54,22494,500.01,d2d4,19,0.00,0
Pure Alpha-Beta,pos_223,opening,6,1900642,500.14,3801284,0.02,d1e2,44,9.10,1
Full Alpha-Beta,pos_223,opening,13,1327289,500.50,2654578,0.03,d1e2,25,2.70,1
MTD(f),pos_223,opening,6,1052735,501.33,2101267,0.21,d1e2,44,10.30,1
NegaScout,pos_223,opening,6,1921124,500.41,3842248,0.02,d1e2,44,8.32,1
MCTS,pos_223,opening,18,698052,507.99,1376828,485.00,d1e2,34,0.00,0
Classic MCTS,pos_223,opening,13,12241,500.61,24482,500.01,g2g4,8,0.00,0
Pure Alpha-Beta,pos_224,opening,6,1581161,500.58,3162322,0.01,d1f3,97,8.09,0
Full Alpha-Beta,pos_224,opening,11,876646,503.98,1742834,0.02,g2f3,71,3.76,1
MTD(f),pos_224,opening,7,995505,500.29,1991010,0.27,d1f3,94,5.93,0
NegaScout,pos_224,opening,6,1831001,500.79,3662002,0.03,d1f3,97,7.89,0
MCTS,pos_224,opening,17,660599,521.23,1267944,485.00,d1f3,75,0.00,0
Classic MCTS,pos_224,opening,13,13088,500.66,26176,500.01,d3c2,12,0.00,0
Pure Alpha-Beta,pos_225,opening,6,1921150,500.17,3842300,0.02,d2d4,20,10.89,1
Full Alpha-Beta,pos_225,opening,12,1294470,500.75,2588940,0.03,d2d4,45,3.81,1
MTD(f),pos_225,opening,6,1126441,501.68,2248385,0.24,d2d4,20,8.51,1
NegaScout,pos_225,opening,6,2125898,500.16,4251796,0.06,d2d4,20,8.76,1
MCTS,pos_225,opening,17,513529,502.92,1022966,485.00,d2d4,16,0.00,0
Classic MCTS,pos_225,opening,13,12643,500.79,25286,500.02,g2h1,18,0.00,0
Pure Alpha-Beta,pos_226,opening,6,1790046,500.34,3580092,0.06,c4d3,110,7.60,2
Full Alpha-Beta,pos_226,opening,12,1130696,502.68,2252382,0.09,c4b3,96,3.20,5
MTD(f),pos_226,opening,7,1278104,500.54,2556208,0.55,c4e2,105,10.44,3
NegaScout,pos_226,opening,6,1888327,500.37,3776654,0.07,c4d3,110,7.01,2
MCTS,pos_226,opening,17,727490,506.95,1437727,485.00,c4d3,125,0.00,0
Classic MCTS,pos_226,opening,13,11237,500.63,22474,500.01,c4e2,21,0.00,0
Pure Alpha-Beta,pos_227,opening,6,1974317,500.02,3948634,0.04,g2g4,92,9.82,1
Full Alpha-Beta,pos_227,opening,12,1187989,500.72,2375978,0.06,c1e3,73,2.30,1
MTD(f),pos_227,opening,7,1405049,501.75,2804489,0.48,g2g4,89,4.24,1
NegaScout,pos_227,opening,6,1974364,500.20,3948728,0.06,g2g4,92,8.14,1
MCTS,pos_227,opening,18,703373,508.10,1384592,485.00,e1g1,91,0.00,0
Classic MCTS,pos_227,opening,13,14012,501.03,27968,500.00,c3e2,17,0.00,0
Pure Alpha-Beta,pos_228,opening,6,1953961,500.06,3907922,0.08,d3e2,-5,7.79,0
Full Alpha-Beta,pos_228,opening,13,1241202,500.42,2482404,0.24,d3e2,-5,2.17,0
MTD(f),pos_228,opening,6,1163337,500.74,2326674,0.22,d3e2,-5,5.15,0
NegaScout,pos_228,opening,6,2084978,500.41,4169956,0.11,d3e2,-5,6.93,0
MCTS,pos_228,opening,17,723292,506.08,1429430,485.00,d3e2,20,0.00,0
Classic MCTS,pos_228,opening,13,12615,500.82,25230,500.00,e1f1,17,0.00,0
Pure Alpha-Beta,pos_229,opening,5,1376392,500.62,2752784,0.63,h5g6,-86,8.45,2
Full Alpha-Beta,pos_229,opening,11,1142865,500.48,2285730,0.13,h5g6,-104,3.87,4
MTD(f),pos_229,opening,5,1736756,501.12,3466578,8.27,h5g6,-86,5.99,2
NegaScout,pos_229,opening,5,1380402,501.33,2755293,0.13,h5g6,-86,7.84,2
MCTS,pos_229,opening,17,735299,505.59,1456037,485.00,h5h6,-81,0.00,0
Classic MCTS,pos_229,opening,13,13298,501.33,26542,500.00,b2b3,15,0.00,0
Pure Alpha-Beta,pos_230,opening,6,2084917,500.24,4169834,0.03,d4c6,52,29.93,3
Full Alpha-Beta,pos_230,opening,12,1142939,509.01,2245459,0.04,d4c6,40,2.73,3
MTD(f),pos_230,opening,6,1212508,502.02,2415354,0.22,d4c6,52,53.10,3
NegaScout,pos_230,opening,7,2027695,500.47,4055390,0.03,d4c6,29,15.54,3
MCTS,pos_230,opening,18,674842,507.90,1331049,485.04,e1e2,25,0.00,0
Classic MCTS,pos_230,opening,13,12892,500.67,25784,500.00,e4e5,19,0.00,0
Pure Alpha-Beta,pos_231,opening,5,1478761,500.19,2957522,0.17,d1a4,56,11.33,3
Full Alpha-Beta,pos_231,opening,9,913533,500.25,1827066,0.06,c3e4,72,3.54,5
MTD(f),pos_231,opening,6,1441832,501.34,2877908,0.49,c3e4,80,7.79,4
NegaScout,pos_231,opening,5,1585258,500.28,3170516,0.07,d1a4,56,12.39,3
MCTS,pos_231,opening,17,635115,504.40,1260148,485.00,c3e4,78,0.00,0
Classic MCTS,pos_231,opening,13,12846,501.39,25640,500.00,a2a3,12,0.00,0
Pure Alpha-Beta,pos_232,opening,6,1941574,500.03,3883148,0.02,d2b3,43,11.64,1
Full Alpha-Beta,pos_232,opening,13,1188006,500.68,2376012,0.04,d2b3,13,3.14,1
MTD(f),pos_232,opening,6,1056810,500.70,2113620,0.21,d2b3,43,11.51,1
NegaScout,pos_232,opening,6,1781847,500.57,3563694,0.03,d2b3,43,11.11,1
MCTS,pos_232,opening,17,687248,505.52,1360887,485.02,d2b3,27,0.00,0
Classic MCTS,pos_232,opening,13,11638,501.20,23229,500.00,d2c4,14,0.00,0
Pure Alpha-Beta,pos_233,opening,6,1421345,500.69,2842690,0.02,b5b7,72,8.06,0
Full Alpha-Beta,pos_233,opening,16,1147058,500.97,2294116,0.02,b5b7,82,2.39,0
MTD(f),pos_233,opening,7,2277435,500.47,4554870,0.20,b5b7,77,11.04,0
NegaScout,pos_233,opening,7,1998972,500.41,3997944,0.02,b5b7,77,7.56,0
MCTS,pos_233,opening,17,802916,513.84,1565138,485.00,b5b7,48,0.00,0
Classic MCTS,pos_233,opening,13,12405,500.80,24810,500.00,a2a3,13,0.00,0
Pure Alpha-Beta,pos_234,opening,6,2183288,500.69,4366576,0.09,c4d3,35,8.57,2
Full Alpha-Beta,pos_234,opening,14,1253634,501.76,2502263,0.07,c4d3,26,2.22,2
MTD(f),pos_234,opening,6,1183783,501.59,2362840,0.22,c4d3,35,9.34,2
NegaScout,pos_234,opening,6,2326623,501.18,4643958,0.06,c4d3,35,7.85,2
MCTS,pos_234,opening,17,667577,505.93,1321934,485.00,c4d3,43,0.00,0
Classic MCTS,pos_234,opening,13,13048,500.68,26096,500.01,c4d5,23,0.00,0
Pure Alpha-Beta,pos_235,opening,5,1683486,500.59,3366972,0.04,b1c3,40,11.04,0
Full Alpha-Beta,pos_235,opening,12,1224818,501.41,2444746,0.08,b1c3,45,13.50,0
MTD(f),pos_235,opening,7,1257576,500.73,2515152,1.53,b1c3,35,4.57,0
NegaScout,pos_235,opening,6,1630298,500.56,3260596,0.07,b1c3,35,8.53,0
MCTS,pos_235,opening,18,735853,506.97,1454254,485.17,b1c3,32,0.00,0
Classic MCTS,pos_235,opening,13,12651,500.61,25302,500.01,g2g4,19,0.00,0
Pure Alpha-Beta,pos_236,opening,5,1740872,500.21,3481744,0.03,c1e3,75,15.23,2
Full Alpha-Beta,pos_236,opening,10,1445985,501.78,2886197,0.03,d3e2,52,3.95,5
MTD(f),pos_236,opening,6,1273893,500.77,2547786,0.46,c1e3,85,42.90,2
NegaScout,pos_236,opening,6,2056253,500.70,4112506,0.03,d1e2,85,11.28,3
MCTS,pos_236,opening,17,658065,507.46,1297958,485.00,c1e3,103,0.00,0
Classic MCTS,pos_236,opening,13,11684,501.25,23321,500.00,c3d5,15,0.00,0
Pure Alpha-Beta,pos_237,opening,6,2015352,500.26,4030704,0.04,e4e5,77,11.63,3
Full Alpha-Beta,pos_237,opening,12,1216649,500.19,2433298,0.03,c1e3,57,3.32,4
MTD(f),pos_237,opening,6,1114170,500.84,2228340,0.36,e4e5,77,6.17,3
NegaScout,pos_237,opening,6,2236525,500.16,4473050,0.05,e4e5,77,9.62,3
MCTS,pos_237,opening,17,689189,506.23,1362033,485.00,g1e2,46,0.00,0
Classic MCTS,pos_237,opening,13,12809,500.74,25618,500.01,g1e2,14,0.00,0
Pure Alpha-Beta,pos_238,opening,6,2150492,500.29,4300984,0.03,f1g2,-15,14.30,2
Full Alpha-Beta,pos_238,opening,13,1274103,500.06,2548206,0.05,f1g2,5,2.22,5
MTD(f),pos_238,opening,6,1146969,500.17,2293938,0.10,f1g2,-15,26.42,2
NegaScout,pos_238,opening,6,1912916,500.49,3825832,0.04,f1g2,-15,10.84,2
MCTS,pos_238,opening,17,721337,506.64,1425567,485.00,f1g2,-27,0.00,0
Classic MCTS,pos_238,opening,13,11599,500.88,23198,500.01,c3b1,26,0.00,0
Pure Alpha-Beta,pos_239,opening,5,1044525,500.46,2089050,0.02,f1e2,15,12.35,1
Full Alpha-Beta,pos_239,opening,14,1183969,501.10,2363211,0.03,f1d3,0,2.72,0
MTD(f),pos_239,opening,6,1048663,501.35,2093139,0.14,f1d3,18,11.55,0
NegaScout,pos_239,opening,6,1896555,502.07,3777998,0.02,f1d3,18,9.87,2
MCTS,pos_239,opening,17,755486,504.28,1498980,485.00,f1d3,15,0.00,0
Classic MCTS,pos_239,opening,13,13116,500.63,26232,500.01,h2h3,21,0.00,0
Pure Alpha-Beta,pos_240,opening,6,1773742,500.60,3547484,0.19,f3f4,5,8.25,4
Full Alpha-Beta,pos_240,opening,11,1171557,501.47,2338437,0.13,f1d3,-10,3.66,6
MTD(f),pos_240,opening,6,1658983,500.93,3317966,0.13,f3f4,5,10.37,4
NegaScout,pos_240,opening,6,1917070,500.16,3834140,0.08,f3f4,5,9.18,4
MCTS,pos_240,opening,17,650630,504.26,1290932,485.00,e4f5,3,0.00,0
Classic MCTS,pos_240,opening,13,12311,500.76,24622,500.00,a2a3,15,0.00,0
Pure Alpha-Beta,pos_241,opening,6,1892491,500.18,3784982,0.02,f1d3,90,12.58,1
Full Alpha-Beta,pos_241,opening,12,1171561,501.28,2338445,0.03,f1d3,45,3.66,1
MTD(f),pos_241,opening,6,1191991,500.26,2383982,0.29,f1d3,90,10.15,1
NegaScout,pos_241,opening,6,1986667,500.54,3973334,0.03,f1d3,90,11.01,1
MCTS,pos_241,opening,18,642204,512.49,1254304,485.00,g1f3,27,0.00,0
Classic MCTS,pos_241,opening,13,12681,500.58,25362,500.00,f1b5,8,0.00,0
Pure Alpha-Beta,pos_242,opening,6,1814603,500.84,3629206,0.17,d1b3,43,7.53,4
Full Alpha-Beta,pos_242,opening,12,1122651,501.09,2240820,0.03,e1g1,8,2.89,7
MTD(f),pos_242,opening,6,1085504,500.38,2171008,0.11,d1b3,43,15.72,4
NegaScout,pos_242,opening,6,2117762,500.43,4235524,0.03,d1b3,43,10.47,4
MCTS,pos_242,opening,17,753133,507.28,1485469,485.00,b1c3,25,0.00,0
Classic MCTS,pos_242,opening,13,14344,500.63,28688,500.01,d1a4,2,0.00,0
Pure Alpha-Beta,pos_243,opening,6,2064498,500.27,4128996,0.09,e4e5,51,7.53,3
Full Alpha-Beta,pos_243,opening,12,1179861,501.04,2355011,0.10,d2d4,33,2.36,6
MTD(f),pos_243,opening,6,884803,501.57,1766073,0.47,e4e5,51,6.38,3
NegaScout,pos_243,opening,6,1945666,500.01,3891332,0.08,e4e5,51,7.39,3
MCTS,pos_243,opening,17,704896,506.79,1393075,485.00,d2d4,54,0.00,0
Classic MCTS,pos_243,opening,13,11633,500.61,23266,500.01,a1b1,23,0.00,0
Pure Alpha-Beta,pos_244,opening,6,1941593,500.20,3883186,0.06,e1g1,70,22.99,2
Full Alpha-Beta,pos_244,opening,12,1282176,501.13,2559233,0.09,e1g1,60,3.29,0
MTD(f),pos_244,opening,6,1286187,500.01,2572374,0.59,e1g1,70,9.58,0
NegaScout,pos_244,opening,6,1867845,500.90,3735690,0.08,e1g1,70,12.59,2
MCTS,pos_244,opening,17,644671,513.18,1256668,485.00,c4d5,66,0.00,0
Classic MCTS,pos_244,opening,13,13428,500.97,26856,500.01,f4b8,19,0.00,0
Pure Alpha-Beta,pos_245,opening,6,1798248,500.36,3596496,0.04,b2b4,70,15.12,3
Full Alpha-Beta,pos_245,opening,12,1130700,500.31,2261400,0.04,b2b4,72,4.33,4
MTD(f),pos_245,opening,6,1237072,500.54,2474144,0.22,b2b4,70,15.56,3
NegaScout,pos_245,opening,6,1994884,500.28,3989768,0.03,b2b4,70,11.42,3
MCTS,pos_245,opening,17,638753,507.73,1259867,485.00,b1c1,96,0.00,0
Classic MCTS,pos_245,opening,13,11923,502.73,23750,500.01,f3h4,19,0.00,0
Pure Alpha-Beta,pos_246,opening,6,1945778,500.15,3891556,0.03,c1e3,7,11.92,3
Full Alpha-Beta,pos_246,opening,11,999631,500.80,1999262,0.09,f2f4,3,3.55,4
MTD(f),pos_246,opening,7,1183853,500.28,2367706,0.17,e2c4,10,7.85,4
NegaScout,pos_246,opening,6,2068632,500.48,4137264,0.05,c1e3,7,10.03,3
MCTS,pos_246,opening,17,674745,505.78,1336128,485.00,e2c4,25,0.00,0
Classic MCTS,pos_246,opening,13,13646,500.71,27292,500.01,c3b5,12,0.00,0
Pure Alpha-Beta,pos_247,opening,7,2064473,500.61,4128946,0.05,c4d5,-36,5.54,1
Full Alpha-Beta,pos_247,opening,13,1142994,500.82,2285988,0.16,c4d5,-7,3.43,3
MTD(f),pos_247,opening,6,1446052,500.97,2892104,0.19,c4d5,-12,4.80,1
NegaScout,pos_247,opening,7,2162766,502.25,4308298,0.07,c4d5,-36,5.48,1
MCTS,pos_247,opening,17,701232,505.68,1388578,485.00,c4d5,-44,0.00,0
Classic MCTS,pos_247,opening,13,13098,500.65,26196,500.00,c4d3,11,0.00,0
Pure Alpha-Beta,pos_248,opening,5,2068507,500.86,4137014,0.04,f1c4,10,13.78,1
Full Alpha-Beta,pos_248,opening,11,1032351,500.11,2064702,0.08,d1d2,23,3.32,3
MTD(f),pos_248,opening,6,1060926,500.18,2121852,0.23,d1f3,37,7.01,2
NegaScout,pos_248,opening,6,1880186,501.18,3752866,0.06,d1f3,37,9.65,2
MCTS,pos_248,opening,17,609545,509.42,1197534,485.00,d1d2,30,0.00,0
Classic MCTS,pos_248,opening,13,12217,500.73,24434,500.00,f1e2,22,0.00,0
Pure Alpha-Beta,pos_249,opening,6,1589325,500.99,3178650,0.45,g3d6,62,3.90,0
Full Alpha-Beta,pos_249,opening,13,1081490,501.37,2158662,0.26,g3d6,36,2.46,0
MTD(f),pos_249,opening,6,1314863,500.95,2629726,0.33,g3d6,62,8.58,0
NegaScout,pos_249,opening,7,2146380,500.42,4292760,0.22,g3d6,41,4.75,0
MCTS,pos_249,opening,17,637900,503.39,1268190,485.00,g3d6,47,0.00,0
Classic MCTS,pos_249,opening,13,12645,500.74,25290,500.01,d3c2,11,0.00,0
Pure Alpha-Beta,pos_250,opening,6,1843333,500.49,3686666,0.13,c1b1,33,7.67,0
Full Alpha-Beta,pos_250,opening,13,1241230,500.76,2482460,0.10,c1b1,18,2.08,0
MTD(f),pos_250,opening,6,1241138,500.01,2482276,0.99,c1b1,33,6.31,0
NegaScout,pos_250,opening,6,1876055,500.80,3752110,0.18,c1b1,33,8.00,0
MCTS,pos_250,opening,17,701762,510.72,1376003,489.98,e4d5,26,0.00,0
Classic MCTS,pos_250,opening,13,12314,500.65,24628,500.01,d3d2,19,0.00,0
Pure Alpha-Beta,pos_251,opening,6,2617445,500.28,5234890,0.15,c2c4,35,12.36,1
Full Alpha-Beta,pos_251,opening,13,1282121,500.24,2564242,0.12,d2d3,10,2.61,2
MTD(f),pos_251,opening,6,1130562,500.60,2261124,0.19,c2c4,35,13.18,1
NegaScout,pos_251,opening,6,3145803,500.21,6291606,0.01,c2c4,35,11.98,1
MCTS,pos_251,opening,17,527066,920.36,572897,485.00,d2d3,27,0.00,0
Classic MCTS,pos_251,opening,13,15069,502.27,30017,500.01,h2h4,9,0.00,0
Pure Alpha-Beta,pos_252,opening,6,1953879,500.21,3907758,0.03,g1f3,25,11.17,0
Full Alpha-Beta,pos_252,opening,14,1323229,501.23,2641175,0.06,g1f3,5,2.19,0
MTD(f),pos_252,opening,6,1175628,500.70,2351256,0.04,g1f3,25,7.26,0
NegaScout,pos_252,opening,6,2060366,500.31,4120732,0.03,g1f3,25,9.25,0
MCTS,pos_252,opening,17,648107,519.14,1248761,485.00,e4e5,-19,0.00,0
Classic MCTS,pos_252,opening,13,15879,517.63,30713,500.01,g2f1,15,0.00,0
Pure Alpha-Beta,pos_253,opening,6,1978490,500.02,3956980,0.03,f2f3,86,11.34,1
Full Alpha-Beta,pos_253,opening,11,1102019,500.05,2204038,0.17,f2f3,79,4.20,1
MTD(f),pos_253,opening,6,1585194,500.62,3170388,0.26,f2f3,86,11.45,1
NegaScout,pos_253,opening,6,2007259,500.53,4014518,0.04,f2f3,86,11.37,1
MCTS,pos_253,opening,17,607770,538.49,1129684,485.00,f2f3,62,0.00,0
Classic MCTS,pos_253,opening,13,13474,500.73,26948,500.00,d1d4,19,0.00,0
Pure Alpha-Beta,pos_254,opening,7,2154699,500.65,4309398,0.02,c4d5,50,7.61,1
Full Alpha-Beta,pos_254,opening,14,1417496,500.22,2834992,0.03,c4d5,50,2.72,1
MTD(f),pos_254,opening,6,1384514,500.87,2769028,0.04,c4d5,55,12.99,1
NegaScout,pos_254,opening,7,2601068,500.23,5202136,0.02,c4d5,50,6.13,1
MCTS,pos_254,opening,17,728781,516.91,1412366,485.00,c4d5,46,0.00,0
Classic MCTS,pos_254,opening,13,13224,505.92,26186,500.00,f4e5,14,0.00,0
Pure Alpha-Beta,pos_255,opening,7,2392237,500.31,4784474,0.09,h4g3,30,5.46,0
Full Alpha-Beta,pos_255,opening,13,1286336,501.00,2567536,0.08,h4g3,36,2.03,0
MTD(f),pos_255,opening,6,1310758,501.09,2616283,0.22,h4g3,45,8.38,0
NegaScout,pos_255,opening,7,2318393,500.56,4636786,0.10,h4g3,30,5.12,0
MCTS,pos_255,opening,17,649423,513.53,1265931,485.00,h4g3,27,0.00,0
Classic MCTS,pos_255,opening,13,13333,516.11,25839,500.00,c3d5,16,0.00,0
Pure Alpha-Beta,pos_256,opening,6,1876165,500.45,3752330,0.02,e1g1,30,11.22,0
Full Alpha-Beta,pos_256,opening,13,1331442,501.34,2657568,0.03,e1g1,15,2.56,0
MTD(f),pos_256,opening,6,1302574,500.51,2605148,0.13,e1g1,30,31.91,0
NegaScout,pos_256,opening,6,2109604,500.72,4219208,0.03,e1g1,30,10.06,0
