algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Classic MCTS,pos_267,endgame,13,23959,501.23,47822,500.00,d5f7,9,0.00,0
Pure Alpha-Beta,pos_268,endgame,8,3207284,500.12,6414568,0.01,f5e4,-137,4.89,0
Full Alpha-Beta,pos_268,endgame,16,1601589,500.04,3203178,0.01,f5e4,-87,2.81,0
MTD(f),pos_268,endgame,8,1994846,500.75,3989692,0.24,f5e4,-137,9.56,0
NegaScout,pos_268,endgame,8,3027045,500.05,6054090,0.01,f5e4,-137,4.93,0
MCTS,pos_268,endgame,17,853636,507.70,1683700,486.42,f5e4,-60,0.00,0
Classic MCTS,pos_268,endgame,13,19388,501.08,38698,500.00,d8f7,-1,0.00,0
Pure Alpha-Beta,pos_269,endgame,7,2535494,500.44,5070988,0.01,e1e3,33,10.61,2
Full Alpha-Beta,pos_269,endgame,13,1388591,504.57,2755140,0.02,g2f3,32,4.53,3
MTD(f),pos_269,endgame,8,1708053,500.77,3416106,0.04,e1e3,53,11.33,2
NegaScout,pos_269,endgame,7,2723881,500.01,5447762,0.01,e1e3,33,10.21,2
MCTS,pos_269,endgame,18,938328,506.04,1854403,485.00,e1e3,19,0.00,0
Classic MCTS,pos_269,endgame,13,23599,501.32,47103,500.00,e1e3,6,0.00,0
Pure Alpha-Beta,pos_270,endgame,7,2527319,500.47,5054638,0.05,f4g3,-47,6.19,4
Full Alpha-Beta,pos_270,endgame,13,1372229,500.86,2744458,0.06,f4g3,-105,2.31,3
MTD(f),pos_270,endgame,8,2150468,500.61,4300936,2.53,f4g3,-49,14.53,4
NegaScout,pos_270,endgame,7,2416719,500.76,4833438,0.05,f4g3,-47,6.22,4
MCTS,pos_270,endgame,17,887580,529.86,1677844,485.02,f4g3,-54,0.00,0
Classic MCTS,pos_270,endgame,13,20968,501.05,41852,500.00,f8b8,6,0.00,0
Pure Alpha-Beta,pos_271,endgame,7,2441342,500.14,4882684,0.05,f1g1,-31,6.72,0
Full Alpha-Beta,pos_271,endgame,11,1364059,500.78,2728118,0.12,f1g1,-37,2.56,0
MTD(f),pos_271,endgame,8,2068572,500.48,4137144,0.07,f1g1,-31,39.58,0
NegaScout,pos_271,endgame,7,2261101,500.41,4522202,0.06,f1g1,-31,6.28,0
MCTS,pos_271,endgame,17,705148,505.38,1396332,485.00,f1g1,14,0.00,0
Classic MCTS,pos_271,endgame,13,20631,500.98,41262,500.00,c5a5,10,0.00,0
Pure Alpha-Beta,pos_272,endgame,7,2957379,500.61,5914758,0.01,f8g7,117,8.53,1
Full Alpha-Beta,pos_272,endgame,13,1306728,501.18,2608239,0.02,f8g7,107,2.93,2
MTD(f),pos_272,endgame,8,1536024,500.18,3072048,0.26,f8g7,125,3.46,1
NegaScout,pos_272,endgame,7,2891836,500.14,5783672,0.01,f8g7,117,7.88,1
MCTS,pos_272,endgame,17,713299,506.73,1409681,485.00,f8g7,120,0.00,0
Classic MCTS,pos_272,endgame,13,18612,500.90,37224,500.00,d8b8,5,0.00,0
Pure Alpha-Beta,pos_273,endgame,7,2580597,500.79,5161194,0.02,d6e7,90,8.00,4
Full Alpha-Beta,pos_273,endgame,14,1437783,500.98,2875566,0.03,e6e7,98,2.54,5
MTD(f),pos_273,endgame,8,1671206,500.14,3342412,0.17,e6e7,98,5.63,5
NegaScout,pos_273,endgame,7,2773142,500.38,5546284,0.02,d6e7,90,8.32,4
MCTS,pos_273,endgame,18,712917,505.73,1411716,485.00,d6e7,100,0.00,0
Classic MCTS,pos_273,endgame,13,18084,500.87,36168,500.01,e6e7,16,0.00,0
Pure Alpha-Beta,pos_274,endgame,7,2555987,500.38,5111974,0.03,h7g6,-131,7.07,0
Full Alpha-Beta,pos_274,endgame,13,1413206,500.55,2826412,0.04,h7g6,-134,2.52,3
MTD(f),pos_274,endgame,8,1802324,500.44,3604648,0.17,h7g6,-128,4.11,0
NegaScout,pos_274,endgame,7,1925190,500.22,3850380,0.04,h7g6,-131,5.79,0
MCTS,pos_274,endgame,17,712997,504.97,1414676,485.00,f8g6,-45,0.00,0
Classic MCTS,pos_274,endgame,13,21338,501.05,42590,500.00,g8h8,10,0.00,0
Pure Alpha-Beta,pos_275,endgame,8,3051584,500.01,6103168,0.03,c3d2,56,5.38,0
Full Alpha-Beta,pos_275,endgame,17,1638516,500.49,3277032,0.02,c3d2,54,2.06,0
MTD(f),pos_275,endgame,9,1826838,500.86,3653676,0.23,c3d2,52,3.18,0
NegaScout,pos_275,endgame,8,3219538,500.46,6439076,0.02,c3d2,56,5.15,0
MCTS,pos_275,endgame,17,956094,505.22,1893255,485.00,c3d2,30,0.00,0
Classic MCTS,pos_275,endgame,13,22333,501.38,44576,500.01,h5g4,0,0.00,0
Pure Alpha-Beta,pos_276,endgame,9,3219524,500.06,6439048,0.01,c1e1,-44,5.60,0
Full Alpha-Beta,pos_276,endgame,14,1450121,500.40,2900242,0.01,c1e1,-35,3.93,0
MTD(f),pos_276,endgame,9,1597485,500.61,3194970,0.01,c1e1,-44,8.03,0
NegaScout,pos_276,endgame,9,3055671,500.30,6111342,0.01,c1e1,-44,5.91,0
MCTS,pos_276,endgame,18,1001292,509.60,1967174,485.00,c1e1,-41,0.00,0
Classic MCTS,pos_276,endgame,13,23491,501.04,46888,500.01,c1e1,-1,0.00,0
Pure Alpha-Beta,pos_277,endgame,7,2625634,500.47,5251268,0.01,d6b7,91,7.56,2
Full Alpha-Beta,pos_277,endgame,15,1540134,501.26,3074119,0.01,d6b7,139,2.87,2
MTD(f),pos_277,endgame,7,1638493,500.92,3276986,0.41,d6b7,91,15.50,2
NegaScout,pos_277,endgame,7,2396227,500.71,4792454,0.01,d6b7,91,7.00,2
MCTS,pos_277,endgame,18,828501,506.65,1637353,485.10,d6b7,92,0.00,0
Classic MCTS,pos_277,endgame,13,19365,502.20,38575,500.00,g2g3,20,0.00,0
Pure Alpha-Beta,pos_278,endgame,7,3420229,500.33,6840458,0.02,f5b5,-53,7.49,5
Full Alpha-Beta,pos_278,endgame,14,1490999,500.67,2981998,0.03,f5b5,-79,2.69,5
MTD(f),pos_278,endgame,7,2281529,500.11,4563058,0.04,f5b5,-53,20.07,5
NegaScout,pos_278,endgame,7,3440738,500.24,6881476,0.02,f5b5,-53,7.15,5
MCTS,pos_278,endgame,18,798914,509.73,1569575,485.00,a7a5,-18,0.00,0
Classic MCTS,pos_278,endgame,13,21752,506.24,42988,500.01,f5f4,7,0.00,0
Pure Alpha-Beta,pos_279,endgame,8,2814092,501.56,5616950,0.01,c5d4,28,5.28,0
Full Alpha-Beta,pos_279,endgame,15,1314934,500.05,2629868,0.01,c5d4,-11,2.20,0
MTD(f),pos_279,endgame,8,1695800,500.50,3391600,0.25,c5d4,28,7.55,0
NegaScout,pos_279,endgame,8,3072048,500.31,6144096,0.01,c5d4,28,5.02,0
MCTS,pos_279,endgame,17,838472,514.02,1631268,485.00,c5d4,11,0.00,0
Classic MCTS,pos_279,endgame,13,17521,502.87,34902,500.00,g7g6,18,0.00,0
Pure Alpha-Beta,pos_280,endgame,7,2543724,500.19,5087448,0.02,d1d5,138,7.87,2
Full Alpha-Beta,pos_280,endgame,12,1351814,501.13,2698231,0.05,d1d5,150,2.83,2
MTD(f),pos_280,endgame,8,2027566,505.14,4014982,0.31,d1d5,152,5.09,2
NegaScout,pos_280,endgame,7,2318452,500.28,4636904,0.02,d1d5,138,8.12,2
MCTS,pos_280,endgame,17,733468,504.36,1455293,485.00,d1e1,102,0.00,0
Classic MCTS,pos_280,endgame,13,20310,509.57,39901,508.09,g2g3,6,0.00,0
Pure Alpha-Beta,pos_281,endgame,8,3113062,500.03,6226124,0.01,e7e6,-54,6.37,0
Full Alpha-Beta,pos_281,endgame,13,1405003,501.28,2804397,0.01,e7e6,-50,2.68,0
MTD(f),pos_281,endgame,9,2035769,500.82,4071538,0.01,e7e6,-59,9.47,0
NegaScout,pos_281,endgame,8,2875470,500.27,5750940,0.01,e7e6,-54,5.97,0
MCTS,pos_281,endgame,17,718112,505.24,1422003,485.00,e7e6,-50,0.00,0
Classic MCTS,pos_281,endgame,13,22688,500.98,45376,500.00,e7e6,1,0.00,0
Pure Alpha-Beta,pos_282,endgame,7,2977866,500.01,5955732,0.01,h1c1,55,7.55,3
Full Alpha-Beta,pos_282,endgame,14,1314929,500.26,2629858,0.03,f2f4,60,2.68,4
MTD(f),pos_282,endgame,8,1572891,500.34,3145782,0.09,e2g3,63,4.49,2
NegaScout,pos_282,endgame,7,2961462,500.43,5922924,0.01,h1c1,55,6.91,3
MCTS,pos_282,endgame,18,664493,509.97,1305487,485.12,h1d1,75,0.00,0
Classic MCTS,pos_282,endgame,13,18429,500.83,36858,500.00,h1c1,15,0.00,0
Pure Alpha-Beta,pos_283,endgame,7,3051593,500.38,6103186,0.02,f7f5,-131,6.70,0
Full Alpha-Beta,pos_283,endgame,14,1523789,501.15,3041495,0.03,f7f6,-139,2.76,1
MTD(f),pos_283,endgame,9,2154593,507.98,4249690,0.02,f8a8,-140,5.83,2
NegaScout,pos_283,endgame,7,2756673,500.37,5513346,0.02,f7f5,-131,5.84,0
MCTS,pos_283,endgame,18,864981,518.53,1669847,485.00,g7f6,-115,0.00,0
Classic MCTS,pos_283,endgame,13,19127,501.26,38177,500.01,h6h5,3,0.00,0
Pure Alpha-Beta,pos_284,endgame,7,2687026,500.56,5374052,0.02,c2d2,118,8.46,0
Full Alpha-Beta,pos_284,endgame,14,1585209,500.50,3170418,0.06,c2d2,81,2.38,0
MTD(f),pos_284,endgame,8,2166829,500.75,4333658,0.72,c2d2,140,42.04,0
NegaScout,pos_284,endgame,7,2637860,500.75,5275720,0.02,c2d2,118,7.44,0
MCTS,pos_284,endgame,17,1065722,506.64,2106169,485.00,c2d2,71,0.00,0
Classic MCTS,pos_284,endgame,13,30956,501.03,61788,500.01,c2d2,0,0.00,0
Pure Alpha-Beta,pos_285,endgame,8,2863189,500.34,5726378,0.01,d4e3,-308,5.62,0
Full Alpha-Beta,pos_285,endgame,13,1114250,501.55,2224051,0.02,d4e3,-326,2.53,0
MTD(f),pos_285,endgame,8,1634366,500.38,3268732,1.51,d4e3,-308,10.41,0
NegaScout,pos_285,endgame,8,2969696,500.07,5939392,0.01,d4e3,-308,5.10,0
MCTS,pos_285,endgame,17,847078,504.48,1680710,485.00,d4e3,-228,0.00,0
Classic MCTS,pos_285,endgame,13,20527,500.88,41054,500.00,c4a4,3,0.00,0
Pure Alpha-Beta,pos_286,endgame,7,2572419,500.82,5144838,0.05,c2c4,50,7.16,1
Full Alpha-Beta,pos_286,endgame,14,1306758,500.88,2613516,0.06,c2c4,35,2.50,1
MTD(f),pos_286,endgame,7,1577002,500.48,3154004,0.10,c2c4,50,6.27,1
NegaScout,pos_286,endgame,7,2609236,500.64,5218472,0.05,c2c4,50,6.38,1
MCTS,pos_286,endgame,18,696993,509.07,1369337,485.03,b1b5,5,0.00,0
Classic MCTS,pos_286,endgame,13,19911,500.86,39822,500.01,e2e3,9,0.00,0
Pure Alpha-Beta,pos_287,endgame,7,2560081,508.22,5039529,0.02,a2b2,-27,7.11,1
Full Alpha-Beta,pos_287,endgame,14,1433672,500.67,2867344,0.03,a2d2,-7,2.78,1
MTD(f),pos_287,endgame,9,2072625,500.77,4145250,0.13,a2d2,-28,13.61,2
NegaScout,pos_287,endgame,7,2613304,500.17,5226608,0.01,a2b2,-27,6.88,1
MCTS,pos_287,endgame,17,1180656,503.82,2347228,485.00,e8h5,-22,0.00,0
Classic MCTS,pos_287,endgame,13,20358,501.94,40634,500.98,e8h5,0,0.00,0
Pure Alpha-Beta,pos_288,endgame,7,2830399,500.16,5660798,0.01,e2c3,0,8.60,1
Full Alpha-Beta,pos_288,endgame,12,1388697,501.02,2771850,0.03,b5b6,2,2.50,2
MTD(f),pos_288,endgame,8,1732658,500.24,3465316,0.02,b5b6,11,6.13,2
NegaScout,pos_288,endgame,7,2551854,500.33,5103708,0.01,e2c3,0,8.31,1
MCTS,pos_288,endgame,17,912167,504.32,1809855,485.00,b5b6,13,0.00,0
Classic MCTS,pos_288,endgame,13,21606,500.95,43212,500.01,f1e1,4,0.00,0
Pure Alpha-Beta,pos_289,endgame,8,3350645,500.12,6701290,0.01,b1f1,-207,6.10,1
Full Alpha-Beta,pos_289,endgame,15,1417356,501.20,2829053,0.02,b1f1,-206,2.98,1
MTD(f),pos_289,endgame,8,1564757,501.00,3123267,0.48,b1f1,-207,6.93,1
NegaScout,pos_289,endgame,7,2711618,500.32,5423236,0.02,b1f1,-207,6.29,1
MCTS,pos_289,endgame,18,786237,507.47,1550763,485.00,b1b7,-207,0.00,0
Classic MCTS,pos_289,endgame,13,19840,501.18,39600,500.00,b1c1,3,0.00,0
Pure Alpha-Beta,pos_290,endgame,7,2990163,500.39,5980326,0.01,d1d4,-178,8.08,2
Full Alpha-Beta,pos_290,endgame,13,1327215,500.88,2654430,0.09,f1f2,-177,2.22,0
MTD(f),pos_290,endgame,7,1769496,500.30,3538992,0.09,d1d4,-178,8.40,2
NegaScout,pos_290,endgame,7,2408558,500.45,4817116,0.01,d1d4,-178,7.55,2
MCTS,pos_290,endgame,17,763421,503.88,1517735,485.00,d1d4,-24,0.00,0
Classic MCTS,pos_290,endgame,13,20276,501.07,40471,500.20,f1f2,5,0.00,0
Pure Alpha-Beta,pos_291,middlegame,6,1978419,500.69,3956838,0.02,b6b2,-277,9.93,3
Full Alpha-Beta,pos_291,middlegame,11,1351749,500.22,2703498,0.05,b6b2,-264,3.64,3
MTD(f),pos_291,middlegame,9,1822812,500.68,3645624,1.46,b6b2,-284,5.66,3
NegaScout,pos_291,middlegame,6,2646078,500.02,5292156,0.02,b6b2,-277,9.05,3
MCTS,pos_291,middlegame,18,831458,509.49,1633512,485.00,a6a5,-182,0.00,0
Classic MCTS,pos_291,middlegame,14,25219,501.14,50337,500.01,h8h7,3,0.00,0
Pure Alpha-Beta,pos_292,endgame,7,2601033,500.68,5202066,0.02,e2e5,6,6.03,1
Full Alpha-Beta,pos_292,endgame,14,1355859,501.46,2706305,0.06,e2e5,31,2.13,0
MTD(f),pos_292,endgame,8,1847321,500.60,3694642,0.14,e2e5,28,3.85,1
NegaScout,pos_292,endgame,7,2510937,504.60,4982017,0.03,e2e5,6,5.64,1
MCTS,pos_292,endgame,18,823876,507.53,1625001,485.01,e2e5,1,0.00,0
Classic MCTS,pos_292,endgame,13,21262,500.91,42524,500.01,h4h3,41,0.00,0
Pure Alpha-Beta,pos_293,endgame,7,2601060,500.17,5202120,0.06,b6a5,275,5.41,1
Full Alpha-Beta,pos_293,endgame,13,1445927,500.98,2891854,0.06,b6a5,91,5.18,3
MTD(f),pos_293,endgame,7,2097195,500.16,4194390,0.53,b6a5,275,6.94,1
NegaScout,pos_293,endgame,7,2695205,500.08,5390410,0.06,b6a5,275,4.77,1
MCTS,pos_293,endgame,18,819521,507.23,1616412,485.00,b6a5,257,0.00,0
Classic MCTS,pos_293,endgame,13,17320,501.23,34570,500.00,d6b4,15,0.00,0
Pure Alpha-Beta,pos_294,endgame,7,2187335,500.58,4374670,0.03,f2f3,18,7.27,3
Full Alpha-Beta,pos_294,endgame,14,1151222,506.08,2275142,0.05,f2f3,22,2.68,0
MTD(f),pos_294,endgame,8,880686,500.35,1761372,0.07,f2e2,23,4.33,4
NegaScout,pos_294,endgame,7,2203728,500.09,4407456,0.04,f2f3,18,6.41,3
MCTS,pos_294,endgame,17,743865,505.50,1473000,485.00,d2c2,-26,0.00,0
Classic MCTS,pos_294,endgame,13,19300,500.84,38600,500.00,f2g2,7,0.00,0
Pure Alpha-Beta,pos_295,endgame,7,2682995,500.42,5365990,0.02,g7f6,-140,7.68,2
Full Alpha-Beta,pos_295,endgame,13,1351730,501.26,2698063,0.03,g7f6,-167,2.96,2
MTD(f),pos_295,endgame,8,1413219,500.08,2826438,0.35,g7f6,-136,6.16,2
NegaScout,pos_295,endgame,7,2641974,500.25,5283948,0.02,g7f6,-140,7.21,2
MCTS,pos_295,endgame,17,780406,507.87,1539262,485.00,g7f6,-76,0.00,0
Classic MCTS,pos_295,endgame,13,14951,502.64,29782,500.00,d8d7,4,0.00,0
Pure Alpha-Beta,pos_296,endgame,8,1970258,500.31,3940516,0.01,d6c8,122,5.59,0
Full Alpha-Beta,pos_296,endgame,17,1409103,500.53,2818206,0.02,d6c8,134,2.52,0
MTD(f),pos_296,endgame,11,2023519,500.71,4047038,0.21,d6c8,121,2.55,0
NegaScout,pos_296,endgame,8,2756677,500.08,5513354,0.01,d6c8,122,5.58,0
MCTS,pos_296,endgame,17,813181,504.49,1613454,485.01,d6c8,118,0.00,0
Classic MCTS,pos_296,endgame,13,24929,501.11,49758,500.00,e7f8,3,0.00,0
Pure Alpha-Beta,pos_297,endgame,8,2871387,500.53,5742774,0.01,f4e3,311,6.11,0
Full Alpha-Beta,pos_297,endgame,14,1380486,500.68,2760972,0.01,f4e3,306,3.10,0
MTD(f),pos_297,endgame,8,1585235,502.39,3157838,0.30,f4e3,311,3.95,0
NegaScout,pos_297,endgame,8,2347134,500.34,4694268,0.01,f4e3,311,6.16,0
MCTS,pos_297,endgame,17,778143,504.32,1543934,485.00,f4e3,222,0.00,0
Classic MCTS,pos_297,endgame,13,18746,501.33,37417,500.00,f8d8,9,0.00,0
Pure Alpha-Beta,pos_298,endgame,7,3043406,500.15,6086812,0.01,h2h4,-47,6.66,4
Full Alpha-Beta,pos_298,endgame,14,1286267,500.90,2572534,0.02,e2b2,-10,2.50,3
MTD(f),pos_298,endgame,8,1663071,500.31,3326142,0.01,e2b2,-41,14.76,5
NegaScout,pos_298,endgame,8,3072131,500.11,6144262,0.01,e2b2,-41,6.07,5
MCTS,pos_298,endgame,18,811782,512.13,1585511,485.00,d4c6,-65,0.00,0
Classic MCTS,pos_298,endgame,13,20418,501.12,40754,500.00,e2a2,5,0.00,0
Pure Alpha-Beta,pos_299,endgame,6,2318407,500.71,4636814,0.02,c8e8,-65,11.21,1
Full Alpha-Beta,pos_299,endgame,15,1556622,500.56,3113244,0.04,c8e8,36,2.99,1
MTD(f),pos_299,endgame,8,2543735,500.79,5087470,0.62,c8e8,-41,3.90,1
NegaScout,pos_299,endgame,6,2314324,500.64,4628648,0.02,c8e8,-65,8.44,1
MCTS,pos_299,endgame,18,788289,507.63,1554810,485.00,c8e8,-17,0.00,0
Classic MCTS,pos_299,endgame,13,19135,501.18,38193,500.00,h6h5,7,0.00,0
Pure Alpha-Beta,pos_300,endgame,9,3043390,500.64,6086780,0.01,b4d3,18,4.58,0
Full Alpha-Beta,pos_300,endgame,16,1609818,500.36,3219636,0.01,b4d3,0,2.08,0
MTD(f),pos_300,endgame,8,1400867,500.98,2801734,0.15,b4d3,50,3.71,0
NegaScout,pos_300,endgame,9,3117121,500.30,6234242,0.01,b4d3,18,4.29,0
MCTS,pos_300,endgame,18,896993,508.06,1765734,485.00,b4d3,115,0.00,0
Classic MCTS,pos_300,endgame,13,20655,501.31,41227,500.01,c5d3,8,0.00,0
Pure Alpha-Beta,pos_301,endgame,7,3002435,500.78,6004870,0.04,b4b3,-1,6.07,2
Full Alpha-Beta,pos_301,endgame,12,1032245,500.44,2064490,0.05,c6c5,-30,2.51,3
MTD(f),pos_301,endgame,7,2056246,500.40,4112492,0.34,b4b3,-1,8.64,2
NegaScout,pos_301,endgame,7,2924589,500.27,5849178,0.04,b4b3,-1,5.48,2
MCTS,pos_301,endgame,18,770292,506.01,1522316,485.00,h4h3,-43,0.00,0
Classic MCTS,pos_301,endgame,13,20109,502.33,40057,500.01,b5a4,8,0.00,0
Pure Alpha-Beta,pos_302,endgame,8,2928709,500.16,5857418,0.01,f7e8,-167,5.22,2
Full Alpha-Beta,pos_302,endgame,15,1355807,501.19,2706201,0.02,c8d6,-174,2.51,0
MTD(f),pos_302,endgame,10,2138161,500.15,4276322,0.22,c8b6,-165,4.14,4
NegaScout,pos_302,endgame,8,3014708,500.34,6029416,0.02,f7e8,-167,5.02,2
MCTS,pos_302,endgame,18,909684,509.63,1787198,485.00,c8d6,-190,0.00,0
Classic MCTS,pos_302,endgame,13,25718,501.09,51333,500.00,c4b3,0,0.00,0
Pure Alpha-Beta,pos_303,endgame,9,4071498,500.02,8142996,0.01,f6d7,22,4.89,0
Full Alpha-Beta,pos_303,endgame,16,1753167,501.07,3499335,0.01,f6d7,17,2.69,0
MTD(f),pos_303,endgame,9,1372220,501.01,2738962,0.04,f6d7,22,3.79,0
NegaScout,pos_303,endgame,9,3829829,500.09,7659658,0.01,f6d7,22,4.97,0
MCTS,pos_303,endgame,18,837313,509.95,1645015,485.00,f6d7,46,0.00,0
Classic MCTS,pos_303,endgame,13,23755,500.98,47510,500.01,f6d7,5,0.00,0
Pure Alpha-Beta,pos_304,endgame,8,3235894,500.04,6471788,0.01,c3d4,167,4.85,0
Full Alpha-Beta,pos_304,endgame,16,1564732,500.16,3129464,0.01,c3d4,185,2.30,0
MTD(f),pos_304,endgame,9,1536022,500.69,3072044,0.22,c3d4,150,5.62,0
NegaScout,pos_304,endgame,9,3416122,500.08,6832244,0.02,c3d4,150,4.77,0
MCTS,pos_304,endgame,17,801348,507.08,1580568,485.00,c3d4,101,0.00,0
Classic MCTS,pos_304,endgame,13,24030,501.26,47964,500.00,c3d4,4,0.00,0
Pure Alpha-Beta,pos_305,endgame,8,2928694,500.48,5857388,0.03,g2h1,-158,5.05,2
Full Alpha-Beta,pos_305,endgame,14,1466450,500.13,2932900,0.04,g2f1,-135,2.27,4
MTD(f),pos_305,endgame,8,1458223,520.99,2804275,0.53,g2h1,-158,2.72,2
NegaScout,pos_305,endgame,8,2732143,500.43,5464286,0.04,g2h1,-158,5.24,2
MCTS,pos_305,endgame,17,909328,506.99,1797090,485.00,g2h1,-101,0.00,0
Classic MCTS,pos_305,endgame,13,24097,501.00,48097,500.01,h2h1,48,0.00,0
Pure Alpha-Beta,pos_306,endgame,7,2523204,500.27,5046408,0.03,e5c6,-33,5.56,2
Full Alpha-Beta,pos_306,endgame,13,1347719,501.26,2690057,0.11,e5c6,-19,2.11,0
MTD(f),pos_306,endgame,8,2007097,500.19,4014194,0.56,b5a5,-24,2.99,3
NegaScout,pos_306,endgame,8,2666646,500.49,5333292,0.04,b5a5,-24,5.38,3
MCTS,pos_306,endgame,18,923013,506.54,1824136,485.00,e5c6,-25,0.00,0
Classic MCTS,pos_306,endgame,13,21997,501.22,43906,500.00,b2b3,-5,0.00,0
Pure Alpha-Beta,pos_307,endgame,7,2879558,500.23,5759116,0.08,e5e2,-155,8.72,0
Full Alpha-Beta,pos_307,endgame,15,1515641,500.61,3031282,0.05,e5e2,-112,2.07,0
MTD(f),pos_307,endgame,8,1953820,500.87,3907640,3.32,e5e2,-154,8.28,0
NegaScout,pos_307,endgame,7,2785328,500.01,5570656,0.02,e5e2,-155,7.28,0
MCTS,pos_307,endgame,17,1045008,504.99,2073428,485.00,e5e7,-209,0.00,0
Classic MCTS,pos_307,endgame,13,21355,505.02,42287,500.00,c8e8,6,0.00,0
Pure Alpha-Beta,pos_308,endgame,6,2973735,500.70,5947470,0.02,e3b6,-57,10.04,2
Full Alpha-Beta,pos_308,endgame,13,1413214,500.47,2826428,0.04,e3b6,-48,2.98,3
MTD(f),pos_308,endgame,8,2080832,501.02,4153357,0.39,e3b6,-56,5.12,2
NegaScout,pos_308,endgame,6,2666579,500.90,5333158,0.03,e3b6,-57,9.63,2
MCTS,pos_308,endgame,18,727284,510.69,1426047,485.00,f2f3,-35,0.00,0
Classic MCTS,pos_308,endgame,13,19415,501.34,38752,500.00,h3h4,7,0.00,0
Pure Alpha-Beta,pos_309,endgame,8,3010662,500.66,6021324,0.01,f5e4,-46,5.74,0
Full Alpha-Beta,pos_309,endgame,16,1470588,501.69,2935305,0.01,a8e4,-50,2.16,3
MTD(f),pos_309,endgame,8,1998977,500.52,3997954,0.63,f5e4,-46,14.23,0
NegaScout,pos_309,endgame,8,2998371,500.14,5996742,0.01,f5e4,-46,5.40,0
MCTS,pos_309,endgame,18,924464,507.87,1823400,485.00,f5e4,-1,0.00,0
Classic MCTS,pos_309,endgame,13,19194,500.83,38388,500.01,d7d8,6,0.00,0
Pure Alpha-Beta,pos_310,endgame,7,2814001,500.13,5628002,0.01,h1d1,108,6.83,2
Full Alpha-Beta,pos_310,endgame,15,1421467,500.04,2842934,0.02,h1d1,114,2.57,2
MTD(f),pos_310,endgame,8,2273322,505.76,4501627,0.06,h1d1,107,7.42,2
NegaScout,pos_310,endgame,7,2805872,500.12,5611744,0.02,h1d1,108,6.57,2
MCTS,pos_310,endgame,18,753779,513.72,1469354,485.00,h1d1,28,0.00,0
Classic MCTS,pos_310,endgame,13,19342,500.87,38684,500.01,a2a3,12,0.00,0
Pure Alpha-Beta,pos_311,middlegame,8,3264601,500.23,6529202,0.01,e2e4,16,6.43,0
Full Alpha-Beta,pos_311,middlegame,15,1544324,500.57,3088648,0.01,e2e4,-69,2.53,0
MTD(f),pos_311,middlegame,8,2072675,501.17,4137075,0.05,e2e4,16,8.70,0
NegaScout,pos_311,middlegame,8,3166284,500.35,6332568,0.01,e2e4,16,6.21,0
MCTS,pos_311,middlegame,18,788427,512.83,1539896,485.00,e2e4,67,0.00,0
Classic MCTS,pos_311,middlegame,13,25079,501.00,50057,500.00,e2e4,4,0.00,0
Pure Alpha-Beta,pos_312,endgame,7,2543691,500.58,5087382,0.02,e3d1,16,6.46,0
Full Alpha-Beta,pos_312,endgame,14,1138769,500.74,2277538,0.03,e3f5,-68,2.38,3
MTD(f),pos_312,endgame,8,1667094,500.29,3334188,0.30,e3d1,8,22.94,0
NegaScout,pos_312,endgame,7,2568279,500.28,5136558,0.03,e3d1,16,6.01,0
MCTS,pos_312,endgame,18,926981,511.94,1814052,485.00,e3f5,-9,0.00,0
Classic MCTS,pos_312,endgame,14,27335,501.20,54560,500.00,g8f8,-41,0.00,0
Pure Alpha-Beta,pos_313,endgame,6,2617444,500.96,5234888,0.03,f7f6,-33,14.52,0
Full Alpha-Beta,pos_313,endgame,14,1462386,500.84,2924772,0.03,f7f6,-58,2.48,0
MTD(f),pos_313,endgame,8,1687660,501.26,3368582,0.01,f7f6,-52,6.61,0
NegaScout,pos_313,endgame,6,2420833,501.13,4832001,0.01,f7f6,-33,12.39,0
MCTS,pos_313,endgame,17,771970,1063.81,726218,485.00,f7f6,-23,0.00,0
Classic MCTS,pos_313,endgame,13,22017,504.66,43684,500.01,e6f4,7,0.00,0
Pure Alpha-Beta,pos_314,endgame,7,2957401,500.43,5914802,0.01,f2f3,-68,8.19,3
Full Alpha-Beta,pos_314,endgame,13,1359986,501.12,2714542,0.04,d1d7,-78,2.91,5
MTD(f),pos_314,endgame,8,1794122,500.34,3588244,0.23,f2f3,-66,5.16,3
NegaScout,pos_314,endgame,7,2814033,500.61,5628066,0.01,f2f3,-68,8.14,3
MCTS,pos_314,endgame,17,787681,1006.79,782983,485.00,d1d4,-40,0.00,0
Classic MCTS,pos_314,endgame,13,21173,502.73,42177,500.00,h4h5,15,0.00,0
Pure Alpha-Beta,pos_315,endgame,7,3022954,500.32,6045908,0.01,c3c2,-105,6.78,2
Full Alpha-Beta,pos_315,endgame,12,1196195,501.05,2387614,0.03,c3c2,-111,4.46,4
MTD(f),pos_315,endgame,8,1941623,500.14,3883246,0.12,c3c2,-108,8.87,2
NegaScout,pos_315,endgame,7,2662479,500.53,5324958,0.01,c3c2,-105,6.61,2
MCTS,pos_315,endgame,17,1020802,603.77,1692872,485.00,g8g5,-21,0.00,0
Classic MCTS,pos_315,endgame,13,24607,502.62,49017,500.00,e4d6,0,0.00,0
Pure Alpha-Beta,pos_316,endgame,6,2818077,500.60,5636154,0.01,f3f4,137,11.49,2
